Counter,Q,Time
5171.939,4783.946,0
5336.307,4872.973,0
5504.284,5077.186,0
5626.483,5279.042,0
5882.279,5381.897,0
6098.995,5615.972,0
6353.879,5831.366,0
6488.488,5941.074,0
6698.563,6173.286,0
7017.466,6402.55,0
7297.503,6564.577,0
7435.354,6803.423,0
7675.772,6924.975,0
7900.737,7182.036,0
7174.519,7445.497,0
7278.081,7544.703,0
7518.916,4720.106,0
7720.136,3894.098,0
7934.821,2935.306,0
8153.536,2615.766,0
8417.266,2061.571,0
8520.211,1931.151,0
8802.358,1777.769,0
9069.103,1655.428,0
9177.307,1294.339,0
8496.291,1345.066,0
9581.586,1401.419,0
10074.73,1436.268,0
10333.75,1498.955,0
10665.2,1529.198,0
11030.53,1584.789,0
11216.34,1267.04,0
11530.71,1384.414,0
11850.97,1728.447,0
12203.47,1707.592,0
12562.97,1839.655,0
12765.7,1888.477,0
13108.45,1918.526,0
13457.33,1975.067,0
13798.23,2030.602,0
14350.24,2090.02,0
14512.84,2158.653,0
14902.17,2229.266,0
15252.54,2264.03,0
15593.03,2329.542,0
16034.07,2405.31,0
16483.74,2454.137,0
16925.53,2524.579,0
17308.29,2584.956,0
17696.98,2677.297,0
18091.59,2712.02,0
18492.18,2753.603,0
15216.35,2872.005,0
9815.544,2964.032,0
6044.311,2220.878,0
3635.549,2187.924,0
2601.021,2235.469,0
1991.094,2285.765,0
1397.279,2356.817,0
1211.772,2393.332,0
1248.792,2469.17,0
1283.904,2548.909,0
1340.457,2588.326,0
1381.393,2675.521,0
1124.823,2765.961,0
1487.712,2812.416,0
1543.772,2904.332,0
602.0743,2999.313,0
1178.05,3104.861,0
1591.726,3206.459,0
1765.856,3260.432,0
1794.765,3359.054,0
1864.673,3468.828,0
1904.246,3577.835,0
1970.024,3698.857,0
2034.049,3756.326,0
2099.715,3878.456,0
2158.938,4004.511,0
2222.307,4159.019,0
2290.099,4278.636,0
2326.845,4401.594,0
2421.963,4474.915,0
2458.26,4619.649,0
2532.322,4774.484,0
2614.833,4922.638,0
2677.476,5045.453,0
2766.787,5189.267,0
2849.191,5274.86,0
1301.537,5500.738,0
1202.52,5662.602,0
1230.496,5781.753,0
1277.514,5937.207,0
1334.942,5464.996,0
1365.718,5264.828,0
1422.512,5010.224,0
1476.863,5000.387,0
1503.589,5037.97,0
1579.251,5097.059,0
1649.099,5139.244,0
1716.307,5281.768,0
1424.757,5396.513,0
1727.628,5504.495,0
1890.959,5609.251,0
1973.365,5720.987,0
2052.545,5658.991,0
2091.565,5794.68,0
2168.206,6047.66,0
2216.048,6165.275,0
2325.303,6273.598,0
2413.154,6425.842,0
2507.729,6543.943,0
2613.455,6659.496,0
2706.506,6785.683,0
2793.872,6908.528,0
2909.659,7055.196,0
3029.417,7160.071,0
3088.53,7287.891,0
3223.809,7434.805,0
3349.185,7584.354,0
3478.482,7760.337,0
3606.549,7903.849,0
3679.903,8049.892,0
3819.281,8192.337,0
3990.931,8349.932,0
4139.546,8504.021,0
4304.581,8654.28,0
4401.319,8860.845,0
4556.063,9024.039,0
2349.009,9106.719,0
2481.932,4773.446,0
2550.418,3120.264,0
2643.833,2228.285,0
2783.632,2306.549,0
2868.009,2384.532,0
2990.191,2384.532,0
3094.825,2493.574,0
3256.71,2561.313,0
3339.883,2654.414,0
3516.602,2747.353,0
3499.186,2796.805,0
3766.452,2392.49,0
3945.978,2780.081,0
4041.127,2093.272,0
4178.864,3215.875,0
4363.72,3268.564,0
4547.123,3393.251,0
4651.22,3500.463,0
4849.8,3557.433,0
5024.505,3669.383,0
5248.842,3789.243,0
5464.24,3893.41,0
5582.062,3993.215,0
5774.138,4134.541,0
6020.499,4262.564,0
6248.383,4335.813,0
6447.212,4388.83,0
6543.86,4595.604,0
6767.332,4742.037,0
7033.292,4822.586,0
7192.563,4969.464,0
7421.66,5059.536,0
7626.266,5231.64,0
7884.98,5396.089,0
8098.362,5473.492,0
8232.444,5657.836,0
8558.337,5820.082,0
8784.105,5909.602,0
6773.472,6149.277,0
6964.645,6345.373,0
7066.214,3414.526,0
7376.978,3039.525,0
7618.531,2820.199,0
7835.538,2820.199,0
8056.758,2818.883,0
8282.235,2927.293,0
8427.938,3064.313,0
8767.456,3211.035,0
9061.035,3286.2,0
8398.58,3440.2,0
9576.399,3599.201,0
9725.627,3650.509,0
10028.95,3798.351,0
10302.69,3609.302,0
10618.37,3971.221,0
10890.66,4313.072,0
11167.69,4492.58,0
11333.62,4670.432,0
11736.12,4775.313,0
12036.41,4953.851,0
12332.13,5166.906,0
12618.99,5256.935,0
12994.48,5463.575,0
13478.12,5667.975,0
13841.45,5775.945,0
14181.67,6037.081,0
14557.98,6229.76,0
14756.37,6418.022,0
15284.04,6627.823,0
15628.33,6761.34,0
15905.06,7052.338,0
16312.21,7313.951,0
16776.78,7533.873,0
17301.75,7679.752,0
17750.76,7917.192,0
18190.04,8253.246,0
15105.43,8438.57,0
10065.05,8670.653,0
6194.808,8693.493,0
4549.069,8919.023,0
3428.303,9258.82,0
2665.312,9508.511,0
1813.845,9796.398,0
1317.856,10021.99,0
1209.663,10274.34,0
1245.407,10590.13,0
1284.044,10816.37,0
1331.438,11217.31,0
1402.544,11452.8,0
917.1849,11703.79,0
700.47,12179.72,0
963.3252,12508.35,0
1250.654,12816.08,0
1445.566,13115.26,0
1560.351,13433.17,0
1767.204,13855.93,0
1828.047,14013.24,0
1880.796,14375.35,0
1912.512,14684.48,0
1972.519,15073.58,0
2035.257,15240.36,0
2068.472,15624.16,0
2130.861,16030.41,0
2186.61,16411.89,0
2262.795,16815.9,0
2327.17,17243.44,0
2364.304,17678.55,0
2434.295,18086.93,0
2479.025,18554.15,0
2573.904,18782.14,0
2652.907,19261.89,0
2737.46,19261.89,0
2780.688,20061.87,0
1826.575,20601.56,0
1295.928,21055.71,0
1347.059,21516.74,0
1404.544,17668.19,0
1435.32,17721.01,0
1496.65,17744.87,0
1563.023,18214.32,0
1624.706,18435.22,0
1660.284,18952.07,0
1723.01,19461.18,0
1799.06,19781.92,0
1613.312,20288.16,0
1884.504,20544.66,0
2036.491,21083.26,0
2073.498,21083.26,0
2152.445,20000.18,0
2230.648,22181.61,0
2304.532,22857.48,0
2380.556,23417.65,0
2473.356,23983.31,0
2569.51,24499.23,0
2618.88,25022.81,0
2712.334,25361.95,0
2788.411,26028.12,0
2900.041,26289.23,0
3019.991,27150.39,0
3126.311,27735.22,0
3240.593,28053.71,0
3353.771,28767.99,0
3421.386,29165.01,0
3555.165,29929.29,0
3688.257,30451.69,0
3798.84,30889.3,0
3917.802,31578.8,0
4068.283,31952.61,0
4171.357,33092.95,0
4312.284,33816.84,0
4469.624,34209.2,0
4568.871,34923.52,0
4727.634,35351.76,0
2493.626,30106.08,0
2535.044,25067.1,0
2642.015,16832.01,0
2791.569,11426.03,0
2921.866,8649.604,0
3051.44,5775.917,0
3179.839,4053.239,0
3262.121,1884.46,0
3381.071,1999.249,0
3518.667,2117.005,0
3207.298,2237.249,0
3196.175,1883.339,0
3921.408,1802.312,0
4122.993,1834.95,0
4268.166,2297.384,0
4444.34,2746.014,0
4618.541,2827.552,0
4732.534,2896.966,0
4892.532,2973.745,0
5044.408,3039.924,0
5254.864,3143.478,0
5411.292,3238.494,0
5579.085,3332.092,0
5775.368,3383.798,0
5959.547,3485.229,0
6173.774,3618.959,0
6313.648,3726.568,0
6563.718,3776.93,0
6811.245,3895.453,0
6951.47,4010.17,0
7170.253,4108.753,0
7374.064,4228.792,0
7641.811,4227.55,0
7916.018,4338.208,0
8060.819,4460.255,0
8292.01,4506.801,0
8549.293,4649.179,0
8845.073,4768.821,0
9124.969,4836.769,0
7352.174,4969.917,0
7058.961,5101.071,0
7285.121,5192.663,0
7491.498,5327.25,0
7762.553,5400.841,0
7988.24,5545.418,0
8249.992,5686.146,0
8604.142,5757.575,0
8834.751,5898.008,0
8957.198,6057.97,0
8629.608,6195.531,0
9031.586,6271.076,0
9593.218,6424.401,0
10086.37,6630.556,0
10429.02,6789.874,0
10615.71,6870.675,0
10952.74,7015.532,0
11274.36,7164.529,0
11602.11,7306.786,0
11801.71,7473.225,0
12112.18,7565.941,0
12442,7760.741,0
12919.7,7973.074,0
13307.89,8119.391,0
13541.65,8283.375,0
13882.56,8468.701,0
14138.27,8563.274,0
14530.23,8747.44,0
15003.18,8851.939,0
15336.57,9117.64,0
15674.98,9316.501,0
15837.94,9437.089,0
16267.05,8277.216,0
16755.06,7608.767,0
17183.73,6760.866,0
17444.47,6907.648,0
17884.99,6992.512,0
18314.95,7130.531,0
18514.33,7307.095,0
12730.24,7475.952,0
10609.62,7648.746,0
9179.652,7736.664,0
6797.965,7889.752,0
5824.577,8011.479,0
5918.802,7573.187,0
4410.289,8479.198,0
3007.541,8660.002,0
2349.169,8830.196,0
1791.993,8930.967,0
1820.352,9121.021,0
1906.31,9314.894,0
1925.547,9420.909,0
2048.287,9620.808,0
1424.996,9832.618,0
2201.583,9976.254,0
2264.163,10181.76,0
1769.988,10393.93,0
2089.201,10511.4,0
2450.432,10715.67,0
2534.885,10976.34,0
2609.022,11207.06,0
2636.47,11333.15,0
2732.566,11552.4,0
2802.641,11766.2,0
2871.311,11907.57,0
2974.437,12233.69,0
3066.579,12370.31,0
3157.602,12637.67,0
3198.423,12910.18,0
3296.837,13053.57,0
3394.016,11794.61,0
3493.757,11975.4,0
3604.426,12112.33,0
3663.014,12334.6,0
3778.407,12560.8,0
3905.971,12888.08,0
2204.149,13109.87,0
1431.961,13258.62,0
1501.695,13499.87,0
1579.631,13745.16,0
1647.206,13345.84,0
1711.566,14071.58,0
1780.981,14484.32,-2000
1825.558,14735.21,0
1902.016,14889.94,0
1981.224,15034.99,0
2059.865,15466.57,0
1266.377,15791.92,0
2154.694,15948.1,0
2290.239,16219.5,0
2394.475,16486,0
2490.408,16768.88,0
2596.942,17106.48,0
2702.839,17271.16,0
2761.203,17617.69,0
2867.768,17799.78,0
2955.178,18142.37,0
3067.205,18544.88,0
3187.027,18872.55,0
3252.966,19079.92,0
3363.562,19373.56,0
3482.068,19742.51,0
3614.094,20016.01,0
3728.837,20425.1,0
3868.062,20632.37,0
4011.246,21037.16,0
4152.842,21479.46,0
4286.536,21835.86,0
4459.778,22228.9,0
4551.434,22461.25,0
4694.682,22823.26,0
4841.286,23193.86,0
4978.097,23372.8,0
5124.45,23933.04,0
5294.521,24351.96,0
3474.028,24725.55,0
2656.143,25121.1,0
2715.385,25591.95,0
2874.639,26105.69,0
2990.849,26555.32,0
3055.148,26822.53,0
3181.55,27473.38,0
3327.424,28017.48,0
3499.728,28302.28,0
3627.346,28859.41,0
3752.387,29381.66,0
2649.616,29676.69,0
3674.329,30153.5,0
4251.766,30717.2,0
4404.516,31330.1,0
4561.07,31743.91,0
4707.917,31952.4,0
4864.878,32499.44,0
5035.321,33032.18,0
5234.784,33593.34,0
5409.87,34161.8,0
5528.711,34648.51,0
5725.59,35162.94,0
5950.769,35478.91,0
6149.613,36186.24,0
6328.219,36462.88,0
6410.542,37044.3,0
6661.849,37608.93,0
6850.353,38108.25,0
7051.306,38684.91,0
7310.427,39365.95,0
7401.29,39882.66,0
7659.89,40254.88,0
7876.996,22347.79,0
8108.052,22562.91,0
8314.006,17132.03,0
8543.638,16617.95,0
8818.793,16833.66,0
7603.365,17062.77,0
6689.919,17491.5,0
6877.712,17836.1,0
7077.877,18297.14,0
7264.12,18587.21,0
7490.208,18863.96,0
7786.534,19375.61,0
7975.687,19102.68,0
8235.87,18961.69,0
8442.095,19533.26,0
8597.241,20964.78,0
8215.836,21441.55,0
9210.042,21822.2,0
9431.031,22361.58,0
9590.99,22766.32,0
9894.376,23175.81,0
10059.49,23627.96,0
10338.67,24085.83,0
10577.13,24549.49,0
10865.82,25058.27,0
11041.56,25533.92,0
11297.39,25995.25,0
11653.21,26482.41,0
11812.61,27120.33,0
12135.73,27600.05,0
12451.89,27937.01,0
12592.71,28468.84,0
12929.68,28963.87,0
13206.09,29617.99,0
13499.74,30148.14,0
13811.18,30639.47,0
14141.09,31204.13,0
14476.16,31766.35,0
14873.63,32366.11,0
15205.46,32902.66,0
15351.26,33444.86,0
15734.78,33992.84,0
16079.51,34546.77,0
16460.13,35302.78,0
13475.97,35945.38,0
10953.69,36495.24,0
6311.459,37076.08,0
4744.792,37663.07,0
3607.113,38464.07,0
1762.419,39197.29,0
1438.648,39646.97,0
1425.228,40341.34,0
1454.902,40957.61,0
1494.447,41885.89,0
1526.178,42632.96,0
1595.609,43276.3,0
1628.682,43926.11,0
1698.737,44553.71,0
1282.527,45274.02,0
662.8696,45972.73,0
1748.71,46796.82,0
1759.292,47212.48,0
1951.874,47990.92,0
1901.345,48960.55,0
2053.08,49850.48,0
2111.843,50563.92,0
2172.288,51347.09,0
2233.049,51694.19,0
2300.715,52712.89,0
2358.99,53842.43,0
2427.21,54757.7,0
2497.158,55550.46,0
2532.78,55949.68,0
2611.444,56004.33,0
2695.279,56548.84,0
2771.657,57305.06,0
2817.058,58096.27,0
2893.007,58932.17,0
2970.663,59775.82,0
3050.105,60661.45,0
3145.734,61486.37,0
3233.045,62492.95,0
1621.29,63158.37,0
1143.537,63835.17,0
966.7245,64330.07,0
994.1234,65975.48,0
1038.347,66572.91,0
1061.064,67176.56,0
1113.651,68577.41,0
1162.166,69584.38,0
1212.409,70866.28,0
1260.032,71818.73,0
1318.31,72625.24,0
1378.752,73709.95,0
1409.784,74726.88,0
1011.15,75753.27,0
1511.274,76269.99,0
1595.823,77511.78,0
1630.368,78523.02,0
1698.51,79789.09,0
1763.188,80365.3,0
1829.771,81734.51,0
1901.278,82739.99,0
1971.753,84008.36,0
2060.203,84604.7,0
2138.48,85805.84,0
2178.482,86454.05,0
2256.775,87018.47,0
2351.502,88594.38,0
2434.611,89389.45,0
2523.741,67060.14,0
2615.491,47688.63,0
2666.295,33184.9,0
2750.007,20582.61,0
2848.163,15372.61,0
2953.306,9835.903,0
3009.174,6418.938,0
3132.373,5954.116,0
3236.505,6120.459,0
3301.184,6281.246,0
3414.346,4658.165,0
3540.369,4317.521,0
3619.783,4189.695,0
2707.253,5978.394,0
1796.614,6617.496,0
1880.723,7240.232,0
1971.165,7364.798,0
2026.274,7436.047,0
2114.637,7503.742,0
2209.452,7676.188,0
2269.282,7794.908,0
2380.706,7938.31,0
2431.911,8078.092,0
2540.776,8166.513,0
2363.441,8309.752,0
2760.286,8461.285,0
2861.518,8547.182,0
2919.858,8695.212,0
3025.068,8860.285,0
3132.893,8936.919,0
3257.968,9163.741,0
3391.524,9342.269,0
3518.709,9429.368,0
3591.459,9564.833,0
3724.107,9678.312,0
3832.815,9863.328,0
3971.962,10040.7,0
4126.312,10130.34,0
4202.139,10304.57,0
4362.757,10452.87,0
4453.856,10548.4,0
4627.521,10821.96,0
4793.083,10997.72,0
4883.971,11108.8,0
5055.981,11280.95,0
5252.871,11473.23,0
5441.022,11706.78,0
5626.704,11900.57,0
5728.537,12002.38,0
5921.083,12200.16,0
6118.093,12392.49,0
6264.882,12570.93,0
4487.631,12759.68,0
4466.063,12875.7,0
4455.218,13080.12,0
4617.085,13299.52,0
4776.813,13418.83,0
4921.401,13625.29,0
5011.016,13710.59,0
5174.088,14010.18,0
5368.25,14241.61,0
5470.791,14457.9,0
5673.119,14576.19,0
5411.333,14815.2,0
5848.748,15038.7,0
6239.554,15160.93,0
6353.245,15427.05,0
6553.724,15638.9,0
6798.411,15853.17,0
6983.926,16099.6,0
7098.505,16339.1,0
7323.026,16470.05,0
7552.225,16734.59,0
7786.213,16012.69,0
7909.444,16336.78,0
8150.866,16592.08,0
8378.825,16716.23,0
8545.587,16976.67,0
8761.876,17250.64,0
9030.124,17528.77,0
9264.492,17800.98,0
9492.999,18046.24,0
9715.224,18211.49,0
9972.133,17981.88,0
10118.08,18750.45,0
10371.73,19052.76,0
10651.52,19204.04,0
10892.41,19498.89,0
11170.85,19786.68,0
11500.1,19999.42,0
8166.715,20282.55,0
7888.201,20408.32,0
4233.729,20743.36,0
3119.123,21048.04,0
2119.249,21213.78,0
1910.578,21578.55,0
1571.348,21876.4,0
1620.778,22208.54,0
1655.177,22482.54,0
1715.471,22620.71,0
1766.4,23104.17,0
1793.475,23453.51,0
1865.02,23636.6,0
1436.445,23993.44,0
1350.053,24193.84,0
2030.813,24681.03,0
2093.339,25066.15,0
2148.103,25372.66,0
2013.763,25668.48,0
2260.02,25853.21,0
2338.003,26400.16,0
2401.312,23224.1,0
2437.726,22594.57,0
2514.868,22566.92,0
2591.082,22846.92,0
2664.524,23190.36,0
2700.678,23382.09,0
2795.812,23697.04,0
2859.5,23991.6,0
2928.784,24364.99,0
3006.979,24490.73,0
3083.43,24923.07,0
3161.367,24369.05,0
3251.357,25350.03,0
3332.706,25569.51,0
3383.06,25971.03,0
3470.934,26348.41,0
3521.018,26566.61,0
3629.657,27036.59,0
1604.701,27401.88,0
1227.734,27600.71,0
1214.427,28060.74,0
1237.717,28381.54,0
1283.741,28780.38,0
1332.765,28944.54,0
1353.858,29301.81,0
1414.989,29666.91,0
1466.108,30036.55,0
1521.051,30379.43,0
1551.457,30837.33,0
1609.486,30996.78,0
1257.876,31415.11,0
1532.247,31855.32,0
1795.741,32318.19,0
1828.558,32737.03,0
1895.78,32906.06,0
1976.033,33332.22,0
2037.513,33764.33,0
2104.523,34395.92,0
2141.544,34895.18,0
2214.241,19866.71,0
2252.838,7608.328,0
2347.186,6211.345,0
2425.733,5370.99,0
2506.531,5536.635,0
2552.763,5705.771,0
2640.578,5870.821,0
2713.38,6070,0
2798.695,6284.901,0
2893.785,6460.159,0
2946.164,6663.193,0
3053.391,6786.996,0
3096.417,6613.843,0
3216.342,6613.275,0
3319.169,7490.293,0
3420.352,7713.906,0
3523.954,7841.044,0
3576.663,8212.01,0
3702.04,8373.16,0
3807.604,8682.144,0
1790.491,8928.691,0
1420.319,9220.551,0
1457.002,9487.722,0
1526.892,9707.365,0
1610.391,10005.57,0
1667.767,10244.16,0
1753.589,10375.9,0
1799.235,10698.9,0
1874.055,11040.06,0
1934.907,11318.17,0
2030.57,11612.77,0
1695.127,11779.93,0
2153.914,12143.42,0
2275.492,12315.5,0
2360.427,12614.21,0
2439.918,12930.45,0
2536.965,13135.6,0
2640.798,13497.08,0
2689.767,13706.99,0
2793.913,14052.6,0
2892.267,14254.57,0
3015.334,14622.88,0
3073.753,14941.48,0
3193.107,15292.93,0
3325.424,15664.13,0
3378.476,15866.42,0
3511.773,16246.57,0
3652.349,16557.9,0
3724.108,16963.96,0
3859.973,17167.87,0
4010.07,17577.59,0
4097.6,17827.18,0
4237.026,18221.97,0
4391.392,18622.64,0
4467.123,19094.77,0
4633.331,19508.16,0
4699.785,19910.66,0
4871.982,20284.48,0
5035.942,20542.01,0
5197.398,20971.59,0
3952.121,21375.18,0
3568.168,21765.87,0
3712.09,22215.46,0
3849.713,22652.84,0
3927.693,22873.66,0
4087.153,23338.35,0
4229.274,23790.34,0
4363.703,24114.04,0
4501.252,24673.04,0
4642.007,25083.21,0
4357.897,25783.78,0
4559.444,26078.28,0
4359.974,26565.27,0
5155.605,27017.03,0
5251.698,27432.17,0
5414.717,27957.07,0
5567.895,24597.29,0
5710.435,19907.06,0
5904.465,14850.7,0
6103.044,11632,0
6204.038,5528.59,0
6372.46,4183.705,0
6574.222,3344.454,0
6734.174,3305.414,0
6920.213,3343.215,0
7133.641,3427.194,0
7221.859,3488.587,0
7466.266,3589.261,0
7590.584,3676.722,0
7826.503,2229.57,0
8076.329,2534.985,0
8207.794,3454.338,0
8421.32,3415.334,0
8675.465,4140.509,0
8925.73,4199.579,0
9190.651,4381.653,0
9334.835,4475.132,0
9558.974,4574.449,0
9737.019,4671.358,0
6595.906,4791.854,0
3397.223,4909.251,0
2115.914,5015.641,0
1569.751,5074.084,0
1320.695,5178.895,0
1326.382,5308.915,0
1339.848,5412.946,0
1378.701,5523.464,0
1420.164,5655.568,0
1462.594,5720.11,0
1496.045,5851.019,0
1544.275,5932.811,0
1577.134,6053.956,0
1638.245,6200.282,0
916.8576,6206.879,0
1362.472,6262.121,0
1762.528,6411.727,0
1854.825,6543.106,0
1883.146,6612.312,0
1936.682,6747.126,0
2000.547,6900.921,0
2035.402,7029.514,0
2088.667,7171.688,0
2156.909,7310.523,0
2190.987,7469.471,0
2255.141,7565.05,0
2320.908,7815.08,0
2360.017,7990.088,0
2439.894,8142.935,0
2507.242,8226.851,0
2579.218,8383.897,0
2649.9,8557.151,0
2670.635,8713.122,0
2777.016,8874.141,0
2855.897,8964.4,0
2910.535,9126.077,0
3009.194,9304.693,0
3097.502,9486.31,0
3191.729,9678.441,0
3239.772,9775.772,0
3337.794,9972.971,0
905.2793,10165.77,0
923.196,10345.93,0
972.4454,10464.91,0
1004.198,10657.83,0
1047.947,10878.71,0
1097.163,11103.67,0
1124.478,11221.95,0
1176.765,11436.08,0
1209.96,11653.95,0
1274.516,11768.73,0
1332.94,11983.29,0
1365.351,12219.65,0
763.5106,9928.752,0
1465.115,9517.646,0
1537.425,9147.957,0
1605.719,9082.948,0
1668.161,9251.824,0
1704.299,9472.547,0
1775.584,9662.761,0
1816.541,9770.012,0
1897.647,9951.306,0
1978.485,10128.4,0
2019.945,10346.39,0
2101.671,10561.11,0
2186.021,10732.88,0
2223.966,10649.09,0
2326.441,11011.95,0
2421.321,11109.88,0
2515.315,11406.62,0
2565.278,11634.7,0
2651.525,11754.68,0
2756.199,11980.67,0
2847.094,12210.86,0
2901.813,12372.69,0
3004.873,12605.48,0
3110.582,12725.23,0
3177.996,12977.31,0
3292.652,13214.84,0
3405.428,13368.96,-2000
3467.629,13731.69,0
3589.523,13961.8,0
2282.596,14093.45,0
1863.082,14360.2,0
1910.501,14642.08,0
2006.908,14832.75,0
2054.683,15090.41,0
2134.958,15240.76,0
2228.476,15506.41,0
2336.45,15796.83,0
2440.455,15943.81,0
2495.704,16310.67,0
2592.514,15067.62,0
2700.38,14290.7,0
2720.787,13869.6,0
2933.096,13818.38,0
3045.068,13817.48,0
3104.469,13975.99,0
3235.193,14116.12,0
3316.464,14274.06,0
3443.556,14448.86,0
3518.417,14671.98,0
3650.839,14796.38,0
3781.419,15024.2,0
3861.327,15223.02,0
4013.619,14992.86,0
4158.802,15597.72,0
4313.677,15732.66,0
4401.548,15983.79,0
4544.854,16067.02,0
4728.81,16302.17,0
4892.605,16497.69,0
5060.457,16712.6,0
5152.519,16938.76,0
5340.171,17163.21,0
5463.287,17269.26,0
5651.61,17483.09,0
5743.843,17652.89,0
5931.359,17903.84,0
6130.494,18040.8,0
6220.45,18261.72,0
4713.208,18494.17,0
4607.519,18606.6,0
4691.022,18918.73,0
4830.374,19138.86,0
4991.21,19380.54,0
5136.418,19605.19,0
5271.414,19851.86,0
5428.595,20101.17,0
5582.147,20331.34,0
5724.884,20597.71,0
5891.039,20837.18,0
5694.271,20980.81,0
6247.564,21312.61,0
6423.774,21575.25,0
6528.107,21713.02,0
6701.978,21991.03,0
6871.16,22272.42,0
7027.436,22458.24,0
7234.187,22751.4,0
7453.183,22895.69,0
7560.184,23175.6,0
7772.987,23470.15,0
7967.421,23526.38,0
8191.042,23988.26,0
8313.131,24280.64,0
8551.913,24433.96,0
8795.072,24743.26,0
8950.463,25080.28,0
9154.217,25311.33,0
9398.886,25605.97,0
9647.748,25891.26,0
9793.23,26053.76,0
10019.01,26368.85,0
10223.6,26534.05,0
10460.07,26970.57,0
10726.41,27295.76,0
11018.1,27466.3,0
11250.89,27823.63,0
11497.69,28171.84,0
8340.748,28415.34,0
6161.208,28784.34,0
4671.854,29116.14,0
3465.573,29297.36,0
2661.495,29606.44,0
1808.952,29790.53,0
1644.852,30334.85,0
1607.406,30756.52,0
1651.573,31109.68,0
1681.576,31302.57,0
1753.757,31691.69,0
1802.683,20877.43,0
1829.832,14678.23,0
1475.667,9892.877,0
1246.16,6185.974,0
2019.663,3829.192,0
2084.733,3480.538,0
1854.766,3538.215,0
2167.504,3660.192,0
2235.403,3785.664,0
2315.776,3878.774,0
2373.404,3923.794,0
2440.713,4056.896,0
2506.73,3394.418,0
2544.699,1685.209,0
2608.22,4149.198,0
2695.311,3434.452,0
2772.279,4666.193,0
2841.925,4802.713,0
2928.219,4877.619,0
2977.344,4997.309,0
3060.72,5130.698,0
3142.524,5255.602,0
3222.542,5406.461,0
3304.147,5477.273,0
3387.339,5617.598,0
3421.829,5768.109,0
3539.742,5849.011,0
3627.591,6078.797,0
3740.781,6247.472,0
1309.624,6406.411,0
1228.511,6493.803,0
1274.745,6692.037,0
1320.423,6887.745,0
1371.344,7073.267,0
1397.397,7262.526,0
1450.72,7366.001,0
1473.768,7561.12,0
1542.468,7814.539,0
1597.85,8034.723,0
1654.766,7053.813,0
1715.764,5738.637,0
1141.021,5539.16,0
1835.867,5346.763,0
1902.366,5406.163,0
1936.374,5431.196,0
2003.198,5522.113,0
2069.115,5637.218,0
2122.523,5682.996,0
2186.518,5813.764,0
2253.193,5934.451,0
2321.349,5977.605,0
2394.058,5679.147,0
2434.153,5962.209,0
2525.422,6354.92,0
2599.614,6294.456,0
2685.522,6595.766,0
2729.33,6694.222,0
2808.247,6751.045,0
2889.04,6904.759,0
2919.437,7017.262,0
3045.196,7126.458,0
3139.051,7252.487,0
3184.93,7375.474,0
3278.332,7501.131,0
3377.955,7637.611,0
3475.903,7711.998,0
3580.382,7835.573,0
3635.699,7968.05,0
3743.978,8127.139,0
2248.409,8256.647,0
1500.882,8324.967,0
1191.619,8469.057,0
1248.987,8615.522,0
1301.818,8686.668,0
1336.322,8836.648,0
