0,0,0
0,0,0.0144
0,0.1935999,0.1089
0,0.4488995,0.2915998
0,0.9024988,0.5928993
0,1.416998,0.9800987
0,2.117797,1.464098
0,2.753596,2.131597
0,3.747995,2.822396
0,0.809999,2.822396
0,1.020099,4.435294
0,1.724198,10.05968
0,2.511397,12.24968
0,3.389195,14.28248
0,4.020994,15.31248
0,5.357292,18.24527
0,7.169789,16.07077
0,8.086088,18.13001
0,11.29578,20.48986
0,14.08978,23.20681
0,16.27477,26.17017
0,20.87017,28.0318
0,26.55976,32.72948
0,31.73855,37.05125
0,37.59497,41.46281
0,45.70852,46.62848
0,53.79986,52.92978
0,62.80471,51.24347
0,70.58716,69.33636
0,81.24413,77.93846
0,92.41332,86.95855
0,100.2644,92.6626
0,118.5223,105.9799
0,127.8269,117.4905
0,132.6173,131.1955
0,146.32,146.8543
0,164.6971,164.0977
0,182.3062,181.5286
0,192.8208,192.0808
0,219.5985,213.7996
0,245.0006,236.4848
0,266.2476,258.7805
0,285.618,285.4525
0,298.7175,313.0146
0,329.8761,341.319
0,345.7274,363.4637
0,387.1939,395.1526
0,420.6362,433.5139
0,451.5994,448.9891
0,490.5775,497.9201
0,528.6733,539.7866
0,568.9911,585.9702
0,611.5306,616.9308
0,660.3518,667.5621
0,709.8243,697.1168
0,733.3793,747.3177
0,786.7054,794.8062
0,837.9799,844.3236
0,886.8251,903.4243
0,941.7388,965.2836
0,998.9271,1024.431
0,1058.439,1086.025
0,1146.313,1174.108
0,1184.592,1213.781
0,1257.515,1289.422
0,1323.776,1378.308
0,1425.781,1425.898
0,1518.752,1535.555
0,1564.948,1624.252
0,1592.73,1708.642
0,1790.644,1775.916
0,1870.56,1869.87
0,1441.633,1916.001
0,1188.095,1307.293
0,798.9606,1168.615
0,635.9642,1008.582
0,544.2798,997.858
0,528.4196,1020.763
0,523.3115,1055.346
0,552.1718,1072.987
0,574.2641,1120.465
0,600.5641,1161.768
0,618.8016,1205.895
0,643.735,1255.33
0,675.0272,1133.312
0,688.7513,1256.837
0,482.8721,1294.684
0,568.672,1396.366
0,785.4836,1501.47
0,819.1232,1560.83
0,850.6683,1612.644
0,881.8885,1656.735
0,912.0016,1720.465
0,952.598,1776.144
0,985.0296,1826.584
0,1004.521,1881.859
0,1052.063,1938.573
0,1096.337,2003.292
0,1117.41,2070.96
0,1167.668,2099.734
0,1212.444,2185.098
0,1258.743,2248.718
0,1282.494,2310.781
0,1343.636,2373.848
0,1396.53,2469.095
0,1427.558,2546.59
0,1485.037,2584.401
0,1542.916,2682.831
0,1554.725,2743.033
0,1632.49,2851.446
0,1690.618,2931.38
0,1758.748,3025.099
0,1758.748,1591.175
0,669.732,1224.552
0,785.6187,1270.005
0,813.9453,1323.994
0,861.9114,1377.858
0,912.1956,1421.487
0,954.5746,1479.18
0,1009.244,1507.583
0,888.0214,1568.691
0,1044.621,1656.34
0,1193.17,1734.005
0,1248.038,1799.666
0,1276.209,884.4501
0,1358.334,1937.628
0,1409.388,2013.306
0,1493.911,2050.392
0,1547.484,2150.95
0,1621.311,2229.951
0,1698.008,2318.913
0,1740.763,2407.054
0,1839.302,2498.053
0,1924.159,2570.563
0,2012.024,2642.011
0,2076.148,2757.677
0,2177.348,2863.951
0,2274.157,2964.301
0,2323.813,3067.506
0,2429.958,3178.525
0,2548.788,3292.815
0,2603.006,3353.767
0,2709.375,3499.574
0,2819.051,3623.116
0,2937.102,3738.958
0,3007.666,3874.914
0,3152.639,4008.771
0,3281.019,4152.246
0,3413.215,4213.217
0,2364.552,4451.484
0,2470.031,4528.925
0,2588.402,4687.005
0,2646.597,4835.688
0,2801.176,4998.746
0,2920.002,5139.672
0,3042.433,5291.001
0,3151.885,5445.779
0,3281.268,5626.996
0,3432.164,5797.252
0,3509.487,5971.476
0,3572.402,6076.293
0,3876.275,6273.445
0,4028.415,6500.991
0,4195.329,6699.656
0,4388.016,6920.703
0,4550.958,7101.494
0,4718.136,7267.262
0,4889.618,7502.398
0,5065.444,7714.075
0,5309.505,7811.762
0,5504.209,8090.263
0,5712.425,8303.976
0,5865.556,8521.877
0,6119.05,8782.601
0,6298.124,8922.182
0,6398.174,9184.061
0,6667.288,9417.725
0,6895.907,9816.573
0,7130.098,10061.59
0,7299.399,10322.92
0,7532.963,10564.71
0,7761.287,10835.4
0,7877.265,11149.11
0,8254.349,11521.34
0,8508.911,11778.24
0,8791.829,12130.41
0,9069.654,12416.1
0,7939.324,12706.65
0,7767.488,13016.32
0,7923.463,13316.98
0,8177.421,13681.35
0,8458.741,14037.83
0,8590.771,14339.92
0,8926.911,14538.76
0,9225.35,13139.79
0,9341.931,13475.13
0,9673.79,13802.22
0,9989.1,14076.66
0,10161.74,14414.05
0,10442,14742.12
0,10820.68,14908.12
0,11134.31,15429.65
0,11454.03,15837.24
0,11670.57,16043.93
0,11967.92,16463.2
0,12288.36,15690.77
0,12486.14,16770.29
0,12888.04,17478.05
0,13224.5,17924.21
0,13566.68,18325.77
0,14037.06,18729.43
0,14377.31,19106.86
0,14770.55,19526.42
0,15122.5,19952.58
0,15508.34,20518.57
0,15859.71,20960.31
0,16093.92,21389.27
0,16637.95,21625.88
0,17141.57,22225.65
0,17370.66,22713.98
0,17979.72,23272.45
0,18436.71,23607.95
0,18696.04,24138.97
0,19165.29,24656.75
0,19603.95,24918.63
0,20068.85,25559.76
0,20343.45,26121.92
0,16271.49,26440.6
0,14032.98,26993.38
0,11106.7,27577.96
0,7447.791,28147.69
0,5095.778,28459.88
0,4483.676,29140.88
0,3115.478,29733.96
0,2709.373,22278.46
0,2614.056,21545.48
0,2236.257,21843.15
0,2211.246,22246.66
0,2272.296,22537.96
0,2321.909,23060.21
0,2398.739,23637.53
0,1738.603,23940.8
0,2210.327,24488.95
0,2290.866,25000.84
0,1907.147,25611.16
0,2781.734,25050.67
0,2774.881,25581.59
0,2927.306,26962.62
0,3001.321,27623.81
0,3092.377,28375.4
0,3169.213,28970.3
0,3240.847,29617.33
0,3324.442,30226.6
0,3417.126,30663.38
0,3479.67,31361.61
0,3538.236,31888.37
0,3636.551,32555.28
0,3717.845,33204.42
0,3816.908,33559.7
0,3951.507,34529.03
0,4024.292,35119.66
0,4155.361,35831.85
0,4229.879,36553.93
0,4332.683,37404.02
0,1492.388,37789.47
0,1279.117,38849.68
0,1345.942,39266.73
0,1394.134,40128.41
0,1446.566,40751.77
0,1496.287,41635.54
0,1555.278,42500.11
0,1616.662,43311.56
0,1662.772,43407.51
0,1724.708,44084.64
0,1791.633,44867.43
0,1834.711,45394.62
0,1298.735,46327.48
0,1998.039,46765.04
0,2065.139,47819.96
0,2154.4,48856.32
0,2236.657,49551.61
0,2325.364,50469.88
0,2402.353,51126.13
0,2472.84,52174.2
0,2591.095,53256.64
0,2639.301,54220.59
0,2742.314,54744.52
0,2844.557,56031.06
0,2950.145,57067.16
0,3008.76,57609.48
0,3124.333,58960.36
0,3248.553,59893.47
0,3361.931,60896.57
0,3483.753,61544.46
0,3598.711,62525.12
0,3722.323,63557.89
0,3821.56,64183.07
0,3940.121,65276.61
0,4067.557,66340.02
0,4198.37,66983.79
0,4338.751,68502.48
