0,0
0,0
0.2449999,0
0.6961994,0
1.312199,0
2.121797,0
3.225796,0
4.560194,0
5.916791,0
7.549688,0
4.824993,0
5.511392,0
7.764189,0
9.788486,0
12.11608,0
14.85338,0
18.38617,0
24.18586,0
28.94227,0
34.33351,0
40.36445,0
48.0498,0
56.43695,0
66.00251,0
76.00989,0
87.71002,0
100.7806,0
115.2335,0
133.1711,0
150.6961,0
160.8142,0
180.6881,0
199.8194,0
220.0701,0
243.6737,0
268.9653,0
282.2673,0
310.2518,0
341.3745,0
373.2328,0
407.0896,0
426.3106,0
463.4826,0
488.7985,0
549.962,0
573.6694,0
619.2529,0
665.2057,0
717.7187,0
768.4597,0
823.9635,0
882.1572,0
945.7427,0
977.3709,0
1048.368,0
1122.766,0
1158.282,0
1241.006,0
1327.759,0
1367.627,0
1467.318,0
1553.485,0
1642.993,0
1689,0
1787.593,0
1885.787,0
1987.541,0
2092.866,0
2146.882,0
2245.629,0
2363.215,0
2479.963,0
2605.629,0
2746.093,0
2815.491,0
2963.393,0
3082.042,0
3227.495,0
3389.848,0
3470.036,0
3640.825,0
3695.844,0
3918.082,0
4075.969,0
4226.473,0
4428.353,0
4591.474,0
4789.389,0
4992.972,0
5104.987,0
5317.577,0
5544.807,0
5700.018,0
5929.479,0
6055.641,0
6266.905,0
6550.036,0
6685.153,0
6941.186,0
7214.155,0
7463.004,0
7610.885,0
7901.82,0
8233.973,0
8540.948,0
8714.824,0
9021.859,0
9336.061,0
8155.559,0
5824.499,0
4923.898,0
4197.65,0
3429.801,0
3244.331,0
3096.678,0
3022.804,0
3076.444,0
3188.757,0
3297.85,0
3384.742,0
2586.347,0
3017.5,0
3360.594,0
3554.375,0
3805.576,0
3819.344,0
4052.95,0
4153.847,0
4256.959,0
4321.841,0
4418.493,0
4547.584,0
4624.722,0
4787.023,0
4896.328,0
4983.38,0
5096.603,0
5161.635,0
5345.879,0
5493.509,0
5579.626,0
5673.066,0
5839.996,0
6011.983,0
6057.474,0
6198.81,0
6322.786,0
6402.421,0
6553.353,0
6705.164,0
6794.028,0
6938.199,0
7086.511,0
7172.795,0
7375.625,0
7470.73,0
7635.249,0
7828.306,0
7959.698,0
8182.806,0
8354.33,0
8454.018,0
8636.295,0
8824.513,0
9019.509,0
9191.22,0
9287.229,0
9474.047,0
9651.931,0
9975.412,0
10164.03,0
10347.5,0
10541.85,0
10706.21,0
10940.08,0
11135.88,0
11264.55,0
11482.67,0
11679.21,0
11921.21,0
12150.78,0
12243.75,0
12488.59,0
6106.678,0
5277.341,0
5456.135,0
5538.076,0
5716.62,0
5791.903,0
5945.647,0
6092.269,0
6219.291,0
6349.037,0
6130.858,0
4265.383,0
