0,0
0,0
0.6049995,0
0.9263991,0
1.843198,0
3.395696,0
5.573193,0
8.006389,0
11.06768,0
10.43159,0
13.88278,0
16.91397,0
21.35297,0
22.20697,0
26.96426,0
32.35545,0
35.96745,0
43.09993,0
50.10034,0
58.57397,0
67.64931,0
76.839,0
92.62559,0
106.0514,0
113.2826,0
130.1845,0
146.5998,0
163.5884,0
183.5616,0
155.3163,0
173.229,0
192.4234,0
204.7716,0
234.9098,0
258.2192,0
284.159,0
298.9312,0
331.232,0
363.119,0
395.6125,0
343.2898,0
446.5452,0
485.6501,0
508.5827,0
569.1727,0
613.4395,0
660.0056,0
684.1525,0
736.309,0
779.9968,0
840.5513,0
870.837,0
931.1686,0
994.2505,0
1030.788,0
1112.114,0
1185.947,0
1262.977,0
1302.709,0
1384.623,0
1483.378,0
1565.749,0
1665.634,0
1758.291,0
1807.803,0
1925.568,0
2040.135,0
2137.755,0
1881.006,0
1979.109,0
2080.727,0
2198.823,0
2259.577,0
2384.505,0
2444.094,0
2580.783,0
2707.834,0
2783.101,0
2906.581,0
3033.919,0
2646.653,0
3300.362,0
3463.16,0
3546.616,0
3686.704,0
3855.95,0
4058.564,0
4238.234,0
4333.463,0
4535.327,0
4620.724,0
4839.028,0
5011.135,0
5171.939,0
5336.307,0
5504.284,0
5626.483,0
5882.279,0
6098.995,0
6353.879,0
6488.488,0
6698.563,0
7017.466,0
7297.503,0
7435.354,0
7675.772,0
7900.737,0
7174.519,0
7278.081,0
7518.916,0
7720.136,0
7934.821,0
8153.536,0
8417.266,0
8520.211,0
8802.358,0
9069.103,0
9177.307,0
8496.291,0
9581.586,0
10074.73,0
10333.75,0
10665.2,0
11030.53,0
11216.34,0
11530.71,0
11850.97,0
12203.47,0
12562.97,0
12765.7,0
13108.45,0
13457.33,0
13798.23,0
14350.24,0
14512.84,0
14902.17,0
15252.54,0
15593.03,0
16034.07,0
16483.74,0
16925.53,0
17308.29,0
17696.98,0
18091.59,0
18492.18,0
15216.35,0
9815.544,0
6044.311,0
3635.549,0
2601.021,0
1991.094,0
1397.279,0
1211.772,0
1248.792,0
1283.904,0
1340.457,0
1381.393,0
1124.823,0
1487.712,0
1543.772,0
602.0743,0
1178.05,0
1591.726,0
1765.856,0
1794.765,0
1864.673,0
1904.246,0
1970.024,0
2034.049,0
2099.715,0
2158.938,0
2222.307,0
2290.099,0
2326.845,0
2421.963,0
2458.26,0
2532.322,0
2614.833,0
2677.476,0
2766.787,0
2849.191,0
1301.537,0
1202.52,0
1230.496,0
1277.514,0
1334.942,0
1365.718,0
1422.512,0
1476.863,0
1503.589,0
1579.251,0
1649.099,0
1716.307,0
1424.757,0
1727.628,0
