Q,Counter
3582.083,1429.287
3665.477,1016.299
3793.218,1553.669
3869.744,1615.252
3980.612,1617.995
4069.615,1742.042
4159.769,1775.843
4259.728,1848.344
4357.385,1926.702
4448.209,2007.824
4496.541,2091.726
4629.173,2171.153
4719.292,2211.774
4847.096,2298.668
4916.759,2384.382
5025.235,2472.71
5140.571,2567.853
5243.363,2661.601
5353.048,2713.88
5459.731,2848.105
5604.991,2945.061
5684.227,3049.283
5818.513,3161.18
5922.002,3281.213
6056.202,3394.178
6186.906,3509.992
6308.526,3645.199
6384.776,3767.389
6484.44,3892.648
6620.981,3979.829
6701.799,4116.354
6837.981,4262.691
6962.159,3098.112
7106.451,2587.08
7242.135,2702.179
7384.041,2816.202
7452.696,2943.639
7605.517,3008.918
7702.688,3121.778
7921.357,3238.649
8091.507,3351.256
8232.734,3466.539
8332.936,3584.558
8488.465,3548.249
8660.164,3258.599
8736.612,3955.162
8957.636,4103.074
9128.89,4242
9298.389,4397.231
9400.448,4569.816
9588.184,4685.153
9752.043,4837.409
9827.229,5000.271
10051.42,5166.946
10220.51,5352.445
10407.41,5542.557
10549.29,5737.291
10740.77,5856.375
10934.91,6058.648
11024.8,6215.564
11239.66,6307.693
11424.19,6572.408
11637.05,6773.7
11862.07,6970.292
11958.42,7235.628
12171,7451.094
12396.09,7651.777
12597.27,7895.63
4916.358,8144.864
4512.252,8389.315
4613.87,8513.484
4717.817,8744.494
4810.098,7078.593
4908.885,6643.64
5019.502,6780.521
5077.606,6985.994
5205.77,7104.052
5316.669,7334.979
5440.292,7566.061
4913.343,7806.157
4006.885,8041.475
4174.461,8201.021
5917.289,8444.37
6048.298,8692.56
6182.112,8807.928
6324.789,8566.663
6377.985,9378.569
6538.558,9622.702
6689.108,9939.587
6842.885,10195.65
6980.084,10475.58
7139.943,10775.12
7282.562,10920.99
7434.792,11216.78
7519.097,11517.99
7712.157,11876.33
7887.68,12202.66
8044.313,12361.49
8211.631,12706.08
8390.204,13060.82
8580.6,13226.84
8758.772,13535.02
8957.122,13905.6
9151.183,14268.5
9340.467,14622.99
9480.384,14892.8
9693.803,15242.54
9893.244,15629.1
10003.58,15801.32
10251.38,16277.8
10450.03,16682.43
10661.73,16912.08
10926.68,17394.89
11156.88,10981.67
11299.07,9117.887
11515.38,8652.335
11767.01,4993.381
12012.65,3799.774
12284.7,2719.482
12539.62,2188.32
12674.38,1869.71
12921.15,1625.917
13202.4,1271.504
13480.75,1211.16
13755.33,1261.46
14034.46,1300.083
14330.67,1330.004
14631.99,1387.852
14835.75,929.9738
15015.96,961.2669
15421.41,1521.099
15768.4,1229.464
16080.65,1601.16
16300.85,1442.44
16621.69,1712.521
16915.64,1755.705
17105.36,1794.45
17512.19,1850.525
17881.97,1908.981
18227.69,1935.595
18501.95,2004.885
18857.14,2058.433
19249.35,2121.365
19439.88,2183.489
19971.61,2223.413
20316.03,2307.667
20681.97,2339.857
20985.3,2417.838
21360.88,2482.798
21776.66,2556.001
14024.83,2644.766
10824.93,2726.239
10299.33,2764.39
10449.53,1219.525
10718.97,836.4003
11017.24,874.193
11358.04,919.0676
11643.46,939.4888
11806.98,987.5636
12138.8,1033.889
12424.6,1080.082
11406.81,1130.385
12054.66,1182.856
12753.83,1242.479
13614.17,1269.62
14033.91,969.3198
14407,883.887
14772.12,1478.415
14964.51,1521.91
15309.09,1596.865
15643.75,1666.906
16014.46,1701.767
16422.72,1793.249
16789.73,1867.967
16999.61,1941.638
17441.16,2021.276
17841.59,2111.082
18075.84,2161.026
18553.46,2255.63
18934.69,2328.677
19338.92,2428.935
19731,2523.877
20201.27,2637.055
20420.83,2765.185
20864.81,2846.494
21334.16,2969.531
21600.04,3030.075
22080.33,3154.103
22567.76,3282.045
22883.44,3341.995
23382.6,3503.99
17877.57,3624.922
17260.83,3760.941
13724.62,3906.928
11695.04,3987.736
10478.61,2744.047
9594.304,2601.848
9140.525,2597.429
8465.252,2723.166
8503.632,2842.482
8196.882,2943.681
7947.408,3074.921
7069.892,3164.569
7204.072,3290.726
8360.646,3444.188
7592.648,3602.438
7974.443,3683.413
8700.031,3037.257
8827.689,3921.493
8805.335,4114.064
8997.96,4278.864
8949.09,4384.086
9338.209,4551.349
9430.903,4734.06
9594.447,4815.958
9723.373,5005.509
9855.805,5215.568
10005.76,5374.806
10138.65,5561.788
10266.68,5677.622
10428.75,5862.742
10513.92,6060.398
10646.13,6280.04
10840.76,6504.763
11024.8,6697.489
11197.8,6922.174
11352.16,7151.586
11458.61,7366.032
11599.87,7464.839
11783.9,7735.819
11938.83,7981.916
4177.172,8201.355
1316.944,8435.41
999.7615,8673.763
1039.147,8950.001
1083.99,9084.644
1124.834,9323.517
1146.839,8071.426
1206.941,8111.9
1258.969,8338.108
1310.776,8621.543
1364.899,8878.87
1419.784,9020.381
1471.558,9280.627
568.9822,9561.437
1598.599,9824.751
1658.577,9975.72
1692.068,10294.24
1757.788,10252.88
1831.581,10914.39
1901.678,10806.85
1973.891,11456.86
2048.281,11780.66
2069.913,12110.73
2165.999,12266.61
2232.26,12638.25
2311.063,12998.55
2392.181,13195.46
2475.708,13533.57
2573.577,13939.42
2674.676,14115.86
2774.787,14608.85
2882.268,14867.32
2979.626,15237.43
3029.285,15597.85
3135.229,16012.08
3239.26,16400.91
3360.758,16762.81
3490.867,17163.63
3609.228,17553.68
3661.66,17758.5
3784.536,18316.11
3898.416,18741.02
4042.72,19172.38
4185.326,19500.16
4308.103,19942.95
4403.482,20335.77
4568.039,17788.14
4705.541,14044.21
4775.453,9185.729
4950.337,7692.626
5089.625,6027.017
5252.469,4022.874
5412.205,3115.099
5536.476,2668.707
5720.498,1788.826
5801.405,1335.949
6026.425,1358.714
6211.121,1414.517
6376.219,1454.395
6556.312,1493.723
6743.929,1531.347
6927.078,1581.647
7062.585,1025.044
7286.981,1657.244
7498.815,1227.055
7678.856,1761.154
7843.627,1687.773
8039.141,1865.474
8286.194,1908.459
8489.847,1963.008
8757.131,2002.597
8969.254,2055.112
9205.879,2104.661
9404.787,2159.231
9682.052,2217.85
9921.308,2280.809
10031.47,2337.41
10333.3,2406.632
10607.07,2440.57
10921.37,2506.916
11098.93,2553.557
11387.46,2654.236
9839.271,2732.645
8887.702,2800.328
7811.659,2840.822
7311.809,2930.707
6784.272,1444.697
6684.722,761.5875
6687.037,807.9988
6655.811,826.9542
6763.751,877.1542
6881.072,920.5011
6997.709,964.7976
7124.987,1009.204
7272.459,1034.201
6702.864,1088.087
7231.676,1135.307
7294.528,1184.375
7698.058,748.3849
7955.896,845.1411
7840.073,1345.979
8135.799,1408.693
8315.838,1450.961
8502.595,1520.838
8576.479,1565.758
8754.798,1678.795
8906.748,1714.569
8978.727,1794.727
9150.681,1867.296
9304.987,1902.66
9461.411,2034.272
9620.004,2121.909
9773.874,2208.403
9920.771,2313.996
10008.67,2406.268
10226.29,2453.439
10395.92,2572.196
10568.11,2681.309
10716.28,2732.435
10912.68,2846.421
11006.35,2993.719
11180.17,3079.648
11413.54,3214.542
7887.287,3342.909
5519.47,3480.667
5074.026,3605.306
4931.229,3668.823
5027.926,3834.169
5148.785,2458.937
5241.55,2584.386
5335.675,2708.898
5385.754,2832.917
5506.24,2958.753
5615.34,3028.357
5721.976,3159.523
5776.127,3288.532
5858.72,3357.144
5454.474,3514.868
5799.749,3646.921
6262.042,3788.392
6387.81,3845.557
6454.56,4088.431
6601.854,4247.518
6752.879,4328.575
6895.648,4528.729
7023.24,4677.449
7159.646,4843.975
7298.861,5082.101
7447.471,5242.492
7519.666,5421.915
7720.255,5670.096
7877.707,5875.644
8052.634,6077.557
8173.87,6197.417
8348.173,6380.076
8511.195,6602.189
8685.021,6719.71
8870.153,6949.663
9027.414,7184.955
9235.927,7445.161
9350.146,7612.296
9565.975,7852.714
9760.96,8067.427
9872.882,8181.514
10082.86,8476.965
9708.099,8736.148
9860.235,8978.596
10068.93,7863.527
10290.65,7975.151
10385.95,8050.831
10605.95,8283.54
10812.54,8531.396
11036.69,8773.792
11260.04,9042.715
11401.87,9306.305
11642.03,9530.095
11561.32,9688.982
11983.59,9942.388
12204.04,10271.49
12515.58,9368.222
12756.54,10490.64
12937.35,11043.43
13174.78,11367.18
13427.23,11675.83
13672.76,12029.95
13865.24,12310.43
14141.11,12622.77
14410.06,12787.87
14707.56,13136.58
14973.89,13491.76
15269.32,13853.5
15406.45,14029.51
15747.67,14386.21
16043.52,14733.99
16370.59,15087.59
16716.93,15526.02
16892.47,15924.94
17234.54,16281.95
17400.81,16594.79
17794.07,17012.81
18108.32,17369.55
18441.84,17731.43
18810.24,18169.03
19019.22,18578.14
19382.01,19048.13
19735.08,19507.66
17404.08,20031.27
16294.49,16784.44
15683.1,14299.71
15192.61,11187.63
14926.7,9091.924
14744.83,6316.791
14714.96,5509.197
14715.48,4259.066
14871.65,4297.323
15038.9,3547.325
15174.11,1727.862
14853.22,1754.913
14968.29,1825.643
15644.6,1867.961
15503.74,1930.649
15864.21,1996.238
16013.87,1825.965
16497.68,1913.038
16664.12,2018.688
16869.94,2281
17111.49,2282.754
17306.74,2134.124
17513.17,2177.609
17717.1,2561.748
17927.43,2637.637
18112.3,2664.633
18313.11,2755.163
18548.42,2827.543
18681.51,2912.098
18872.92,3002.312
19105.96,3053.814
19351.39,3147.538
19569.98,3247.422
19841.68,3341.895
19994.27,3434.504
20240.86,3529.221
20490.56,3592.134
20606.04,3690.348
20860.86,3781.927
21150.27,3879.852
20613.5,3993.599
20672.07,2378.033
20881.54,1936.929
21091.55,1616.774
21202.49,1680.17
21518.69,1737.821
21756.64,1770.001
21976.4,1852.732
22219.91,1918.448
22466.42,1995.164
22596.25,2040.636
22858.42,2112.119
23130.91,2181.149
23183.55,2256.348
23681.94,1804.573
23876.39,2417.475
24153.97,2460.255
24411.54,2555.319
24541.45,2634.472
24899.66,2731.46
25153.9,2783.102
25435.71,2897.2
25721.02,2989.601
26009.87,3093.239
26145.17,3190.94
26451.19,3295.88
26787.01,3399.001
27140.58,3461.211
27459.04,3598.464
27660.11,3719.726
27957.87,3844.329
28259.01,3945.342
28549.75,4064.924
28843.74,4193.014
29183.73,4324.281
29528.07,4458.721
29840.09,4596.356
30185.58,4737.347
30497.8,4850.048
30813.46,5003.543
31178.46,5154.118
31233.4,5234.056
31038.77,3187.09
31392.13,2669.202
31779.93,2729.075
32127.39,2824.223
32325.63,2946.42
32679.68,3062.042
33022.38,3123.586
33380.69,3243.945
33762.61,3383.865
34165.46,3444.322
34360.65,3613.752
34299.74,3682.372
34985.73,3828.232
35506.44,3084.364
35880.24,4144.439
36206.48,4270.747
36605.69,4432.347
36992.04,4606.533
37400.73,4775.597
37815.13,4927.785
38214.38,5054.703
38656.05,5208.953
38972.21,5418.816
39442.21,5516.294
39860.88,5738.117
40091.26,5934.205
40634.27,6134.874
41066.41,6331.95
41503.38,6541.906
42026.12,6739.359
42494.3,6896.763
42967.88,7110.626
43217.13,7329.098
43741.28,7449.384
44272.04,7703.643
44787.93,7944.486
45157.17,8180.646
45639.72,8381.214
46127.62,8513.426
46665.98,8792.688
25985.78,8982.409
14944.66,6916.271
9512.988,6887.538
8151.458,7118.746
7634.119,7346.258
7498.471,7541.369
7728.472,7759.402
7952.932,7923.481
8181.911,8139.51
8293.072,8390.119
8612.061,8522.614
8854.204,8196.547
8960.685,9084.771
9347.361,9027.193
9038.259,9541.682
9209.365,9843.767
10162.57,10106.36
10428.86,10233.67
10599.98,10527.23
10902.74,10814.65
11223.85,11070.67
11538.72,11380.98
11833.7,11519.45
12028.88,11838.54
12287.49,12158.23
12655.04,12468.43
12818.54,12846.62
13205.86,13011.19
13572.83,13429.17
13903.43,13799.05
14180.83,14117.65
14491.98,14293.66
14838.28,14680.45
15190.4,15028.8
15579.78,15382.98
15960.24,15695.76
16152.92,16109.07
16559.69,16481.09
16957,16661.15
17344.03,17192.79
17565.5,14167.91
18036.63,11670.57
18456.92,8568.774
18883.98,6434.001
19281.42,5077.159
19758.53,3144.722
20168.57,2645.164
20394.69,1940.845
21025.58,1725.433
21492.76,1369.06
21966.96,1411.895
22488.77,1440.849
22732.52,1497.524
23287.67,1549.456
23831.17,1569.391
24084.97,1624.688
24576.71,1141.872
25140.99,1737.562
25647.61,1373.955
26251.28,1821.512
26500.05,1786.458
27140.71,1588.207
27511.64,1875.855
28051.05,2048.238
28573.84,2117.891
29224.67,2153.474
29861.05,2212.788
30182.81,2271.818
30884,2340.863
31442.77,2414.623
32008.52,2490.264
32267.97,2527.266
33002.21,2599.475
33667.59,2689.719
34260.83,2765.855
34587.48,2843.882
35358.06,2902.779
36084.23,2987.722
36394.53,3067.502
37164.09,3175.559
37857.66,1519.705
38530.77,1282.867
37931.04,1309.532
38306.68,1371.088
38966.01,1433.328
39662.49,1467.832
40220.06,1529.575
40962.07,1586.33
41648.49,1645.185
42011.79,1674.08
42868.21,1760.95
43674.48,1457.713
44459.94,1650.134
43855.05,1978.312
45302.41,2050.734
46647.05,2135.533
47040.76,2192.689
47868.46,2268.715
48841.39,2354.302
49265.62,2394.479
50102.72,2518.781
50863.37,2616.734
51878.29,2713.593
52373.27,2767.042
53301.17,2863.829
54131.62,2954.783
55044.42,3098.141
55634.27,3209.525
56639.68,3324.249
57581.93,3382.862
57961.85,3512.795
59073.64,3636.332
60004.92,3757.966
60985.91,3860.916
61540.11,3970.905
62538.55,4119.729
63548.23,4183.626
64036.89,4386.048
65104.61,4521.071
66268.21,4672.02
66813.34,3403.832
67827.88,2644.224
59145.52,2616.134
46952.94,2724.717
45833.35,2856.102
35030.27,2976.51
29642.48,3095.143
23956.89,3211.615
16956.4,3347.635
13634.34,3414.367
6827.644,3550.682
3813.183,3690.813
3420.129,3569.993
3522.774,3843.791
3608.286,4093.991
3710.767,4186.261
3872.762,4390.203
4000.243,4484.509
2830.388,4740.375
2518.539,4904.36
2717.364,5094.349
4215.548,5259.082
4460.896,5419.789
4572.426,5623.522
4668.462,5865.266
4716.847,6080.601
4832.944,6173.332
4947.031,6413.82
5049.494,6527.662
5163.482,6768.56
5216.519,7015.569
5358.862,7249.806
5474.388,7470.051
5602.63,7694.916
5712.572,7904.339
5808.507,8148.54
5949.696,8397.926
6094.182,8663.305
6224.699,8923.481
2878.734,9066.619
1338.401,7886.231
1378.235,7301.254
1425.886,7510.115
1479.896,7724.377
1523.519,8003.094
1573.433,8237.086
1632.765,8371.352
1694.246,8601.935
1727.204,8934.071
1789.208,9219.178
1859.322,9453.885
1707.163,9058.998
1988.619,9281.028
2063.012,10254.09
2143.354,10604.05
2205.482,10899.89
2294.52,11062.53
2383.056,11354.4
2424.658,11716.92
2556.277,12060.71
2660.993,12393.46
2756.669,12570.73
2863.91,12874.66
2961.149,13197.68
3061.099,13627.12
3140.189,13830.71
3269.146,14169.6
3367.438,14498.92
3427.594,14956.32
3566.209,15360.59
3667.458,15708.44
3796.449,15964.77
3924.458,16320.47
4055.905,16800.98
4196.79,16985.19
4268.658,17408.98
4427.643,17839.91
4565.736,18278.06
4707.152,18580.15
4858.63,19048.64
4493.518,15532.87
4066.907,10262.03
3994.029,8129.01
3846.802,6142.334
3855.671,4023.052
3918.604,2889.702
3965.659,2068.781
4047.422,1915.958
4143.984,1800.286
4201.012,1706.907
4312.876,1762.465
4418.574,1788.459
4293.477,1207.806
4386.994,1932.149
4692.831,1970.341
4649.274,1047.734
4849.898,1601.862
4959.499,1964.905
5069.546,2218.109
5199.998,2269.741
5276.959,2258.078
5394.414,2422.677
5507.81,2490.355
5557.707,2556.48
5714.731,2624.031
5834.151,2686.701
5959.525,2763.507
6044.451,2842.144
6190.201,2898.96
6255.961,2977.329
6383.713,3050.488
6525.205,3136.064
6657.805,3220.121
6786.872,3298.659
6924.186,3394.458
6996.809,3461.029
7125.563,3553.041
7251.208,3639.086
7453.63,3739.809
7596.492,1943.818
7675.464,1586.584
7788.297,1488.337
7899.663,1526.133
8042.637,1579.692
8193.227,1641.279
8272.679,1674.534
8440.143,1745.561
8577.99,1808.239
8742.364,1873.014
8890.657,1942.86
9044.861,1730.796
9201.296,2055.158
9384.334,1694.373
9506.922,2216.117
9714.51,2293.828
9777.172,2366.87
9988.296,2432.551
10182.63,2530.221
10340.33,2625.022
10518.93,2663.78
10620.96,2774.894
10803.48,2856.717
10980.53,2953.385
11180.26,3048.423
11378.11,3150.493
11553.57,3255.416
11751.88,3311.329
11944.04,3445.039
12124.75,3568.361
12237.72,3690.417
12483.91,3794.94
12716.06,3912.873
12915.24,4045.061
13070.87,4106.896
13274.52,4273.752
13499.63,4422.138
13775.79,4550.065
13988.39,4699.987
14134.95,4847.537
14343.92,4912.878
14522.23,3461.117
14744.77,2605.923
14970.31,2283.28
9470.943,2367.029
5679.141,2492.729
5705.491,2603.486
5833.974,2712.616
5939.269,2783.756
6072.127,2924.717
6191.617,3043.264
6257.816,3182.086
6398.129,3290.518
6535.885,3425.21
6664.794,3221.071
5627.052,3202.664
5249.603,3834.918
6857.675,4022.979
7180.622,4109.246
7330.363,4271.708
7487.357,4424.311
7640.944,4587.678
7749.596,4777.077
7929.352,4941.326
8084.623,5032.469
8177.801,5202.404
8367.403,5392.09
8523.701,5586.467
8698.126,5702.075
8891.632,5921.151
9066.985,6145.9
9274.734,6358.404
9397.64,6575.788
9589.152,6695.604
9775.805,6920.622
9965.847,7150.604
10159.35,7257.696
10383.58,7535.103
10584.73,7768.156
10686.64,8016.418
10959.79,8248.616
11171.38,8474.42
11386.76,7876.762
11626.13,7709.156
11859.84,7562.615
11403.27,7660.19
11197.87,7917.906
11025.48,8212.219
11085.36,8461.261
11241.08,8088.6
11356.12,8252.722
11526.5,8503.128
11702.58,8801.675
11803.06,8849.169
12017.29,9153.921
12214.31,9198.943
12317.75,9633.085
12298.67,10069.48
12550.42,10354.61
12786.83,10620.8
12874.38,10842.06
13165.17,11129.3
13445.65,11434.49
13650.38,11602.15
13796.93,11968.92
13997.33,12281.09
14195.53,12657.05
14382.07,12836.62
14584.67,13158.51
14765.65,13528.89
14985.39,13687.66
15138.57,14127.04
15390.33,14470.24
15503.34,14834.22
15712.38,15080.23
15962.53,15422.93
16186.7,15818.58
16413.63,16156.09
16653.37,16564.11
16886.09,16895.46
17111.47,17298.92
17225.18,17588.63
17517.74,18020.65
17743.48,12010.63
17986.75,12156.26
18247.46,7540.359
14106.43,5904.118
13625.49,4861.908
13672.61,3201.795
13910.45,2526.906
14081.87,2079.215
14255.6,1822.798
14447.79,1455.968
14651.04,1498.678
14824.18,1519.132
14932.48,1583.269
15151.72,1630.696
15339.99,1671.126
12520.88,1088.734
15760.03,1772.18
15956.87,1359.095
16147.3,1584.71
16257.26,1904.511
16517.08,1629.139
16743.44,1994.242
16953.98,2077.104
17186.98,2126.178
17423.52,2161.168
17543.18,2218.018
17775.2,2287.657
18010.71,2345.848
18260.19,2408.134
18502.91,2480.398
18684.63,2546.116
18933.68,2581.075
19186.45,2655.394
19443.03,2728.715
19714.83,2797.724
19967.74,2875.088
20224.23,2934.548
20436.83,3012.317
20712.05,3095.687
21015.89,3134.667
21163.48,1247.098
21487.22,972.1411
21816.38,1010.519
22099.23,1044.936
21852.66,1088.239
21961.25,1133.341
22262.39,1180.242
22401.96,1237.684
22787.51,1264.094
23074.97,1318.557
23379.88,1375.208
23675.75,1429.087
23975.81,872.3171
24280.02,1524.221
24447.7,1589.004
24843.87,1656.207
25147.03,1718.825
25593.53,1795.949
25800.1,1866.593
26143.3,1907.552
26460.83,1991.702
26813.15,2078.909
27185.94,2158.646
27516.5,2248.077
27915.46,2317.977
28173.93,2408.738
28566.24,2455.156
28781.06,2550.064
29148.36,2640.797
29622.69,2761.323
30070.06,2874.218
30471.44,2945.44
30753.77,3054.771
31200.08,3171.916
31598.1,3234.17
31835.61,3356.54
32334.56,3462.052
32765.55,3596.236
33240.35,3707.561
33605.69,3821.576
34072.81,2803.054
34526.46,2306.339
34765.48,2406.365
35370.13,2504.814
35881.71,2559.655
36171.24,2705.141
10884.28,2826.528
8026.241,2932.056
7459.059,3028.441
7511.532,3147.919
7721.033,3265.136
7851.679,3335.764
8086.4,2771.296
8388.969,3657.518
8516.333,3739.611
8774.905,3901.395
9038.661,4042.882
9296.291,4200.513
8970.669,4271.15
8822.312,4461.203
9302.556,4629.543
10423.8,4795.151
10706.84,4986.146
10856.53,5167.594
11173.03,5278.622
11482.87,5459.636
11785.31,5652.667
11998.93,5834.412
12338.06,5947.005
12669.84,6160.133
12809.9,6378.651
13265.34,6576.465
13453.54,6725.433
13835.39,6921.74
14239.78,7112.826
14605.98,7335.64
14775.93,7582.458
15167.16,7825.185
15629.86,8063.258
16036.45,8326.829
16400.22,7092.6
16685.16,6996.811
17110.29,7123.089
17473,7324.691
17876.2,7558.484
18213.99,7682.035
14993.17,7942.967
12265.96,8169.939
9889.014,8421.563
8166.811,8626.557
5083.197,8876.892
4285.491,9104.8
3372.233,8780.464
2652.342,9690.344
2488.427,9949.376
2085.366,10074.87
1852.406,10410.71
1500.602,10682.36
1544.577,10898.35
1593.99,11265.02
1642.79,11577.04
1021.67,11716.21
1749.732,12075.71
1583.394,12389.85
1864.329,12709.52
1916.836,13021.15
1948.546,13393.71
2003.658,13773.69
2072,14103.24
2000.21,14364.96
2169.207,14704.31
2224.584,15049.26
2276.604,15246.76
2338.281,15709.54
2419.02,16166.31
2451.425,16454.48
2523.529,17008.63
2594.465,17474.8
2667.246,17711.23
2745.316,14574.65
2818.805,8760.268
2904.622,7413.033
2946.703,5349.643
3013.417,4262.436
3121.209,2995.464
3208.441,1980.401
3298.171,1384.368
1472.595,1235.301
1158.633,1189.205
1184.921,1226.376
1246.037,1277.921
1295.487,1307.313
1349.089,1367.717
1414.826,914.3094
1477.89,1465.946
1515.742,986.3068
1576.838,967.7103
1637.124,1017.425
1711.525,1267.722
1722.936,1666.245
1025.198,1769.587
1915.359,1826.839
1996.99,1862.979
2035.399,1927.134
2143.348,1990.486
2225.493,2025.524
2332.404,2102.712
2391.548,2173.617
2484.593,2234.667
2576.266,2282.179
2666.228,2355.079
2772.089,2426.794
2881.354,2516.655
2989.317,2589.241
3061.48,2616.735
3174.84,2711.931
3296.624,2814.569
3339.409,2917.042
3496.804,1554.056
3616.99,1419.095
3740.37,1467.291
3884.453,1498.812
4020.737,1552.043
4093.302,1629.217
4235.206,1687.514
4406.513,1751.693
4563.106,1783.339
4710.303,1840.034
3390.745,1909.779
3257.733,1944.184
2719.344,1592.246
2830.673,2047.519
2945.176,2179.409
3078.45,2241.401
3199.823,2321.993
3297.099,2359.812
3429.924,2430.109
3554.818,2545.345
3624.22,2646.127
3813.918,2730.799
3309.873,2797.881
3787.361,2895.137
4043.94,2982.693
4338.342,3033.755
4512.422,3160.258
4587.52,3268.357
4782.609,3374.872
4954.348,3460.224
5122.929,3566.928
5250.07,3670.736
5417.977,3742.29
5597.654,3898.235
5781.605,4037.61
5978.176,4164.225
6162.517,4259.851
6359.547,4391.987
6508.055,4521.408
6712.931,4659.932
6940.802,4808.068
7052.13,4940.759
7297.701,2793.643
7519.989,2308.568
7747.038,2398.316
7989.104,2521.822
8226.062,2571.544
8446.695,2710.683
8563.917,2845.255
8845.515,2954.206
9099.999,3030.191
9393.79,3154.726
7790.323,3272.122
6410.906,3155.232
4876.021,3397.644
4476.515,3052.832
4156.544,3773.618
3640.578,3956.698
3557.557,4116.087
3514.103,4192.846
3525.31,4369.324
3533.019,4523.798
3567.684,4689.127
3655.049,4780.462
3740.709,4974.253
3379.153,5151.167
3936.144,5324.883
3975.538,5471.503
4134.792,5660.747
3993.816,5830.172
4251.835,5901.211
4350.773,6205.685
4363.939,6430.403
4553.101,6616.116
4650.775,6778.315
4750.042,7026.84
4855.667,7139.31
4904.801,7348.745
5018.098,7591.911
5077.47,7830.583
5202.829,8084.802
5321.371,8240.094
5383.953,7039.339
5515.998,6721.982
5635.861,6723.893
5747.862,6950.52
5809.809,7154.189
5940.828,7390.498
6069.241,7661.397
6200.374,7878.882
6252.847,8131.099
6402.332,8326.521
6534.747,8588.643
6610.924,8889.041
6689.353,7666.027
6819.952,9297.258
6954.314,9557.658
7024.035,9741.858
7200.905,10058.39
7339.063,10305.38
7474.424,10572.32
7578.822,10944.13
7740.83,11260.85
7889.101,11402.18
7959.397,11727.96
8134.31,12100.41
8281.526,12384.98
8462.415,12743.56
8570.633,13009.95
8756.662,13337.4
8920.594,13695.88
8991.078,13920.01
9183.786,14262.65
9350.705,14626.2
9530.493,15089.5
9641.916,15499.18
9818.319,15868.02
10000.58,16325.33
10100.41,16590.72
10321.57,16994.39
10494.47,17439.27
10693.76,17612.5
10896.12,14709.64
10986.15,10046.68
11184.68,8408.056
11285.02,7018.51
11530.53,4665.583
11728.34,4354.325
11946.54,3150.063
12114.7,2523.047
12320.98,2140.392
12516.03,1771.789
12631.55,1567.804
12901.92,1344.819
7630.733,1387.504
5650.294,1441.029
4674.549,1376.111
4162.512,1535.776
3735.681,836.0071
3840.338,1130.019
3929.085,1657.301
4028.414,1354.367
4125.22,1575.485
4238.317,1572.253
4354.122,1602.945
4467.695,1938.41
4522.932,1996.616
4408.474,2058.293
4184.471,2088.352
4960.04,2160.843
5031.844,2232.462
5155.513,2300.09
5305.221,2357.309
5458.863,2431.501
5587.776,2514.367
5722.884,2550.235
5804.043,2643.721
5962.919,2736.93
6092.724,2800.343
6231.598,2891.698
6393.571,2977.697
6566.107,3077.815
6728.368,1613.607
6821.576,1645.075
7018.653,1329.458
7182.784,1252.941
7365.479,1295.536
7591.31,1351.257
7782.458,1401.807
7871.393,1474.88
8068.446,1508.061
8303.583,1568.342
8501.009,1633.471
8684.74,1715.258
8907.858,1788.579
5489.542,1454.106
5560.194,1775.863
5436.336,1965.923
5535.646,2041.554
5688.875,2123.118
5839.286,2175.5
5999.962,2240.277
6152.561,2346.652
6242.646,2395.917
6404.831,2501.026
6577.903,2605.955
6739.995,2706.054
5272.027,2778.906
6759.73,2875.674
7222.405,2989.046
7389.637,3035.41
7592.576,3178.037
7783.32,3306.013
7968.4,3422.607
8202.882,3537.17
8334.964,3670.999
8549.946,3825.593
8751.063,3939.129
8871.75,4072.958
9136.503,4204.237
9353.973,4283.312
9599.646,4470.141
9840.428,3318.335
10075.72,2754.219
10305,2587.025
10431.82,2558.495
10710.9,2666.379
10951.7,2719.422
11219.33,2862.739
11377.85,2995.573
11676.98,3127.25
11962.66,3197.253
12113.5,3312.578
12415.79,3453.581
12699.19,3581.071
13000.34,3104.949
13140.26,3839.665
6584.17,3961.985
6790.851,4136.77
7001.891,4274.499
7165.935,4442.486
7393.654,4517.793
7616.426,4713.422
7744.32,4900.252
8024.717,4995.575
8260.088,5182.497
8521.145,5289.248
8712.515,5467.912
8357.51,5658.844
8166.77,5862.67
9563.538,6054.716
9804.87,6251.1
9948.517,6478.379
10239.82,6675.132
10455.97,6802.489
10736.49,7043.483
11046.96,7299.906
11198.07,7396.492
11517.22,7671.62
11789.86,7882.564
12106.53,8107.908
12307.27,8390.638
12632.93,8529.211
12936.46,7470.76
13273.29,7091.882
13630.54,7253.873
13979.72,7482.712
14335.03,7687.104
14590.47,7925.466
14941.04,8168.996
15297.31,8428.191
15516.98,8544.018
15802.58,8833.027
16188.92,9095.676
16565.11,9341.332
16780.31,8415.153
17267.22,9594.868
17660.1,10130.79
14473.4,10432.65
11666.1,10616.8
7798.997,10966.7
5955.883,11272.98
4840.634,11554.28
3809.853,11791.16
2705.944,12098.7
2194.565,12425.48
1323.987,12563.4
1363.271,12955.18
1388.278,13268.85
1441.485,13660.92
1500.05,13926.67
1543.891,14271.4
1584.368,14438.36
1639.948,14822.94
1200.639,15277.99
1722.442,15501.16
1724.507,15970.92
1844.495,16300.77
1631.446,16702.96
1912.833,17112.17
1979.755,17302.11
2027.323,17845.43
