0,0
0,0
0.3697998,0
1.039299,0
2.062598,0
2.767897,0
4.495594,0
5.696792,0
8.457588,0
7.58149,0
10.88898,0
15.68158,0
15.59048,0
15.77708,0
18.40018,0
22.97096,0
30.31395,0
36.24997,0
42.79121,0
47.51323,0
32.98515,0
71.00226,0
83.37106,0
95.46876,0
83.06888,0
116.9162,0
133.9102,0
124.9349,0
133.6851,0
150.2889,0
166.7481,0
192.5348,0
217.3934,0
237.7163,0
248.3799,0
273.8755,0
302.2473,0
318.3085,0
348.3766,0
375.6874,0
404.3454,0
437.1542,0
479.0341,0
515.6015,0
555.5326,0
595.7794,0
614.9111,0
684.3542,0
726.9828,0
775.5841,0
828.6006,0
884.1171,0
949.2783,0
1007.512,0
1064.889,0
1121.764,0
1183.385,0
1267.1,0
1342.71,0
1387.635,0
1467.847,0
1509.069,0
1627.171,0
1712.686,0
1801.113,0
1742.464,0
1718.084,0
1821.24,0
1870.8,0
1961.628,0
2055.466,0
2164.25,0
2212.071,0
2354.794,0
2464.319,0
2524.65,0
2617.005,0
2725.359,0
2883.991,0
3019.247,0
3088.463,0
3209.617,0
3333.993,0
3495.76,0
3654.202,0
3790.6,0
3930.571,0
4056.042,0
4227.729,0
4378.92,0
4527.38,0
4632.74,0
4821.309,0
5050.506,0
5236.458,0
5397.566,0
5554.667,0
5630.624,0
5855.12,0
6061.816,0
6175.246,0
6356.572,0
6618.612,0
6713.442,0
7003.214,0
7199.839,0
7409.543,0
7604.709,0
7803.402,0
7995.911,0
8260.982,0
8471.378,0
8695.767,0
8924.322,0
9040.21,0
9307.035,0
9713.782,0
9904.593,0
10282.59,0
10434.28,0
10802.56,0
11106.28,0
11403.58,0
11693.82,0
11976.4,0
12382.91,0
12717.89,0
13013.53,0
13345.48,0
13711.73,0
14244.83,0
14657.73,0
15018.24,0
15369.47,0
15570.51,0
15978.15,0
16393.22,0
16782.95,0
17079.52,0
17531.26,0
18163.86,0
15083.03,0
12351.57,0
8943.586,0
6661.534,0
5940.558,0
4854.386,0
4268.188,0
4039.557,0
4018.087,0
3063.531,0
4176.852,0
4260.198,0
4336.226,0
4452.73,0
4122.671,0
4664.015,0
4741.275,0
4705.081,0
4829.793,0
5108.31,0
5170.201,0
5264.26,0
5386.646,0
5497.765,0
5629.053,0
5739.178,0
5851.418,0
5920.777,0
6092.478,0
6237.428,0
6369.633,0
6425.716,0
6586.647,0
6726.164,0
6833.552,0
6977.927,0
7072.902,0
7220.385,0
7300.998,0
7458.699,0
7621.127,0
7711.19,0
7852.592,0
7993.795,0
8201.395,0
8378.738,0
8468.586,0
8534.476,0
8761.49,0
8986.606,0
9169.165,0
9271.933,0
9411.613,0
