Counter,Q,Time
2619.658,36743.04,0
2058.552,37339.71,0
957.5449,38096.91,0
1643.76,38890.89,0
3272.98,39607.46,0
4160.542,40520.6,0
4379.284,41325.04,0
4535.069,42079.04,0
4669.496,42773.18,0
4859.739,43476.85,0
4990.845,44349.98,0
5102.105,32517.15,0
5253.105,23180.6,0
5323.979,16778.55,0
5503.218,17036.93,0
5642.474,17663.37,0
2761.155,18416.05,0
905.8751,19278.74,0
761.8527,17836.24,0
799.972,18848.54,0
848.3992,22074.65,0
896.3153,21461.72,0
939.8447,23373.29,0
982.7003,23919.95,0
1044.076,24486.1,0
1100.713,25146.3,0
556.6993,25765.35,0
915.0905,26362.46,0
700.6584,27058.61,0
1321.159,27859,0
1438.905,28653.13,0
1503.41,29510.93,0
1530.458,30302.4,0
1644.463,31121.68,0
1767.607,31957.01,0
1848.587,32731.69,0
1921.065,27461.76,0
1982.643,16102.56,0
2041.794,7715.422,0
2129.14,3918.307,0
2228.618,3556.188,0
2308.965,2432.99,0
2462.762,4979.237,0
2515.153,6973.25,0
2696.851,7329.581,0
2728.29,4217.939,0
2839.13,3279.097,0
2931.809,2811.165,0
3116.976,2732.641,0
3231.407,2793.764,0
2302.571,2883.387,0
1899.923,2990.999,0
1844.858,3126.719,0
1949.648,3246.988,0
2034.42,3357.505,0
2147.177,3308.747,0
2239.827,2519.653,0
2403.579,2411.125,0
2529.852,3622.894,0
2622.648,3933.984,0
1857.764,4066.487,0
2698.628,4276.408,0
3035.131,4402.335,0
3137.71,4643.6,0
3382.088,4709.908,0
3484.436,4876.778,0
3558.682,5016,0
3776.895,5148.559,0
3776.895,5283.935,0
4074.446,5435.808,0
4191.749,5594.611,0
4359.239,5803.646,0
4542.386,5996.617,0
4637.642,6293.687,0
4949.291,6507.325,0
5106.981,6730.673,0
5253.748,6972.431,0
5390.208,7212.441,0
5390.208,7428.343,0
5647.196,7179.174,0
5867.209,7196.104,0
6173.991,7386.151,0
6366.755,7497.708,0
6546.789,7690.347,0
6546.789,7901.499,0
5528.897,8124.417,0
5446.875,8327.152,0
5423.714,8521.351,0
5712.975,8581.45,0
5800.363,8331.258,0
6131.57,9075.064,0
6385.484,9150.47,0
6630.095,9572.426,0
6847.007,9760.637,0
6400.044,9942.671,0
6553.691,10286.47,0
6758.568,10573.91,0
7598.511,10842.96,0
7838.144,11068.39,0
8035.367,11469.17,0
8318.363,11621.66,0
8720.058,12046.85,0
8977.909,12406.63,0
8977.909,12767.45,0
9299.785,13123.31,0
9635.316,13437.92,0
10126.09,13605.55,0
10429.9,13860.57,0
10781.45,14093.77,0
11034.93,14605.6,0
11385.61,14986.87,0
11904.87,15369.85,0
12245.17,15239.16,0
12395,15460.45,0
12711.94,15691.45,0
12993.99,15968.38,0
13335.53,16249.26,0
13873.84,16535.96,0
14059.04,16894.97,0
14427.43,17240.45,0
8192.827,17578.19,0
5099.537,17903,0
3894.984,18229.42,0
3467.219,18041.21,0
3608.629,18849.9,0
3898.429,19366.15,0
2330.249,19735.57,0
2581.654,20039.83,0
3355.077,20386.36,0
4716.693,20725.73,0
5132.577,21123.51,0
5243.137,21480.51,0
5386.644,21789.48,0
5598.331,22124.7,0
5884.047,22453.97,0
6089.542,22803.5,0
6286.028,23198.81,0
6458.116,23591.13,0
6618.901,24031.3,0
6823.964,24530.01,0
7122.594,24984.19,0
7216.378,25543.52,0
7383.766,26030.84,0
7732.124,26470.2,0
7944.983,26878.05,0
8050.893,27328.72,0
3950.341,27766.12,0
2683.254,28296.34,0
2406.112,28765.62,0
2509.908,15860.4,0
2608.883,10544.95,0
2734.623,8048.527,0
2878.721,8150.838,0
3007.598,8659.157,0
2552.514,6693.641,0
2110.363,5530.405,0
2236.269,5936.385,0
3486.746,10789.14,0
3609.692,11113.72,0
3706.021,11371.67,0
3842.527,11599.25,0
4038.411,11826.8,0
4168.496,12098.68,0
4288.935,12381.36,0
4343.673,12697.66,0
4487.186,12981.51,0
4639.758,13253.7,0
4762.645,13530.92,0
4995.867,13866.68,0
5072.709,14167.1,0
5238.678,14442.22,0
5390.487,14721.96,0
5546.048,14976.94,0
5698.741,15269.52,0
5831.501,15622.17,0
6021.664,12844.76,0
6174.599,11724.09,0
6316.357,11480.15,0
2200.006,11690.65,0
1719.316,12008.92,0
1797.011,12362.69,0
1884.913,12317.83,0
2028.3,12519.83,0
2134.004,11903.54,0
2231.203,13199.07,0
2381.694,14106.11,0
2490.885,14376.92,0
1476.734,14570.63,0
2645.704,14753.09,0
2194.042,14928.65,0
2908.413,15274.8,0
3125.729,15546.91,0
3264.274,15814.26,0
3444.417,16101.41,0
3572.839,16363.69,0
3685.177,16607.05,0
3836.929,16992.04,0
3984.351,17264.55,0
4224.285,17492.4,0
4405.039,17714.1,0
4552.462,18008.28,0
4693.522,18338.13,0
4693.522,18627.65,0
4944.951,17915.12,0
5125.41,17384.39,0
5395.985,17654.82,0
5589.731,17906.14,0
5589.731,18166.87,0
5854.747,18340.48,0
6080.658,18647.47,0
6263.598,18939.54,0
5195.306,19221.02,0
4917.746,19469.93,0
5077.156,18938.19,0
5221.077,19035.87,0
5405.412,20158.79,0
5575.268,20593.34,0
5733.327,21093.06,0
5894.58,21493.2,0
6144.492,21914.04,0
6347.17,22302.68,0
6035.022,22670.43,0
6102.929,23006.44,0
6960.983,23373.99,0
7218.687,23761.36,0
7567.832,23947.71,0
7682.054,24250.76,0
8076.73,24814.21,0
8196.428,25292.75,0
8630.551,25694.76,0
8877.416,26082,0
9096.777,26274.38,0
9336.395,26603.58,0
9509.18,26929.73,0
9812.146,27571.82,-2000
10273.31,27494.61,0
10604.9,27653.69,0
10888.87,27675.17,0
11346.63,27799.28,0
11766,28109.03,0
12097.27,28429.71,0
12448.36,28772.69,0
12964.06,29115.61,0
13339.32,29480.31,0
13700.66,29907.81,0
10590.7,30328.98,0
6018.694,30282.04,0
4071.694,30715.71,0
3246.196,31255.72,0
3369.185,31937.2,0
3545.242,32426.16,0
3791.276,33046.06,0
3575.267,33576,0
2770.642,33966.26,0
2278.972,34431.16,0
3757.374,34930.49,0
4685.916,35341.97,0
4878.822,35825.24,0
4998.498,36377.3,0
5171.165,36885.45,0
5412.914,37384.02,0
5578.383,37959.15,0
5755.186,38388.09,0
5829.813,38794.03,0
6005.603,39183.87,0
6282.036,39675.64,0
6478.954,39894.43,0
6669.322,40684.38,0
6669.322,25124.42,0
6931.77,18553.53,0
7250.079,11047.5,0
7421.971,8076.896,0
7635.746,8197.274,0
7724.017,7327.762,0
8085.001,7511.764,0
5186.362,7699.785,0
3345.846,7891.292,0
2408.574,8099.244,0
2152.578,8298.558,0
2164.475,8546.631,0
2291.693,8044.89,0
2396.789,9160.071,0
2515.384,7400.991,0
2657.757,9709.522,0
2776.668,9935.809,0
1592.85,10208.43,0
2485.506,10507.63,0
2298.989,10765.8,0
3195.867,10979.47,0
3380.853,11258.51,0
3524.527,11526.11,0
3694.399,11839.98,0
3799.32,12190.82,0
3911.832,12488.63,0
4046.569,12742.32,0
4224.28,13063.71,0
4435.016,13339.75,0
4589.136,13719.62,0
4723.413,14101.48,0
4860.826,14429.6,0
5012.46,14798.98,0
5145.187,15111.29,0
5422.307,15421.46,0
5585.859,15766.21,0
5756.761,15475.2,0
5838.386,15480.54,0
6125.749,15472.62,0
6203.985,15718.13,0
4005.322,15955.67,0
2228.263,16191.91,0
2188.838,16464.44,0
2298.964,16827.29,0
2379.048,17190.92,0
2553.51,17536.61,0
2645.272,17847.58,0
2784.222,17945.45,0
2781.802,17891.28,0
2992.261,18865.39,0
2853.578,19039.58,0
2679.509,19511.31,0
2731.632,20307.19,0
3492.068,20789.03,0
3759.279,21242.35,0
3913.348,21656.46,0
4085.612,22133,0
4251.2,22569.67,0
4424.844,23016.83,0
4584.254,23482.5,0
4655.716,24042.01,0
4922.502,24268.65,0
5112.229,24705.84,0
5291.663,25326.81,0
5522.411,26140.83,0
5770.68,26559.91,0
5925.961,27012.62,0
6130.406,27471.21,0
6320.459,27984.4,0
6410.936,28545.04,0
6586.343,25924.04,0
6821.458,23699.29,0
7165.678,23643.29,0
5829.802,24085.76,0
5581.611,24383.55,0
5765.707,24729.44,0
6061.183,25220.66,0
6269.672,25683.64,0
6446.002,26133.09,0
6613.309,23897.63,0
6796.729,24811.05,0
7058.937,26024.39,0
7324.054,27778.3,0
7549.855,28591.39,0
6437.38,29177.19,0
7932.007,29373.24,0
8233.357,29728.25,0
8433.723,30099.62,0
8855.419,30503.16,0
9152.826,31229.94,0
9276.245,31780.31,0
9703.515,31991.32,0
9967.55,32407.3,0
10282.91,32897,0
10611.15,33403.24,0
10748.05,33906.33,0
11227.74,34736.71,0
11602.02,35058.04,0
11946.26,35880.66,0
12088.52,36449.41,0
12349.31,36949.52,0
12743.39,37444.61,0
13297.12,38046.34,0
13696.77,38282.58,0
14104.85,27396.85,0
14374.26,18649.86,0
15006.67,9009.166,0
11605.61,3024.598,0
8202.704,2702.181,0
5622.742,2907.919,0
3316.913,3205.956,0
3090.674,3525.691,0
3308.252,2966.975,0
3614.319,3411.423,0
3129.267,3634.93,0
1297.534,3840.539,0
3708.997,4635.721,0
3836.143,4793.441,0
4808.333,5070.676,0
5060.896,5310.066,0
5235.602,5561.03,0
5386.125,5832.135,0
5507.565,6050.635,0
5667.249,6270.601,0
5827.047,6363.514,0
5983.375,6515.767,0
6139.377,6718.188,0
6284.198,6918.567,0
6457.874,7123.148,0
6666.954,7322.652,0
6836.226,7516.625,0
7149.024,7738.706,0
7243.783,5167.065,0
7558.549,4340.929,0
4561.872,3060.866,0
3616.043,2907.75,0
2582.034,2954.47,0
2319.308,3095.722,0
2434.271,3235.042,0
2530.781,2759.88,0
2627.259,2940.6,0
2755.566,3145.521,0
2880.973,2430.738,0
2404.127,3707.867,0
2686.361,3957.235,0
1700.298,4084.292,0
3086.674,4261.639,0
3470.173,4318.6,0
3610.209,4513.749,0
3746.355,4645.172,0
3850.666,4766.043,0
4050.621,4942.892,0
4115.018,5076.693,0
4234.733,5203.44,0
4373.589,5374.423,0
4586.498,5524.702,0
4793.04,5641.112,0
4933.417,5799.321,0
5061.565,5931.769,0
5186.113,6125.877,0
5367.876,6295.759,0
5614.708,6476.246,0
5837.388,6330.155,0
6035.589,6411.014,0
6197.031,6552.972,0
6350.813,6636.665,0
6500.143,6783.915,0
2671.04,7053.349,0
1999.224,7255.059,0
2058.779,7437.077,0
2145.11,7649.479,0
2228.25,7742.854,0
2340.129,7901.342,0
2462.499,7608.357,0
2580.804,8100.628,0
2694.284,8376.818,0
2374.087,8592.378,0
1637.355,8920.854,0
3017.503,9028.646,0
3328.702,9278.964,0
3450.642,9553.056,0
3617.192,9787.382,0
3735.199,10194.19,0
3735.199,10490.94,0
3914.445,10800.41,0
4139.484,10963.32,0
4332.983,11170.09,0
4524.912,11401.6,0
4705.823,11855.44,0
4786.359,12234.54,0
5065.434,12405.17,0
5304.912,12653.36,0
5485.084,12981.31,0
5665.771,13277.35,0
5831.19,13589.9,0
6012.025,13877.21,0
6360.922,14240.5,0
6604.354,14579,0
6806.536,10555.99,0
7048.894,10141.42,0
5500.784,9650.264,0
5595.775,9826.699,0
5647.333,10147.94,0
5951.131,10483.07,0
6069.815,10828.88,0
6262.576,10023.11,0
6505.442,11177.46,0
6716.574,10813.48,0
6972.154,11355.13,0
7189.838,12580.2,0
5691.71,12874.58,0
7375.17,13136.75,0
7674.013,13415.11,0
8115.292,13681.72,0
8374.278,13953.19,0
8700.307,14203.35,0
8943.622,14469.4,0
9170.481,14717.23,0
9609.962,15068.06,0
10033.56,15426.37,0
10261.83,15787.73,0
10499.68,16165.89,0
10759.32,16506.62,0
11059.9,16826.08,0
11465.64,17206.66,0
11754.64,17564.17,0
12100.66,17975.84,0
12427.6,18371.72,0
12731.31,18737.57,0
13259.01,12779.83,0
13643.34,7922.72,0
13992.42,7506.198,0
14435.97,7900.591,0
13821.83,8314.761,0
6264.392,8809.754,0
3801.106,9322.822,0
3684.387,8532.111,0
4052.37,10496.44,0
4486.379,11081.5,0
2915.708,10983.42,0
3399.621,12353.35,0
5014.275,12922.12,0
5984.882,13450.44,0
6172.452,13978.85,0
6337.16,14591.61,0
6547.78,15279.25,0
6699.339,15956.24,0
6893.134,16679.88,0
7141.897,17559,0
7375.698,18387.72,0
7659.221,13400.32,0
7873.667,6517.354,0
8236.293,3989.784,0
8367.779,3933.928,0
8596.979,3632.436,0
8887.255,1536.718,0
9160.72,4033.718,0
9395.974,5326.975,0
4760.911,6420.373,0
3413.387,6604.666,0
3498.855,6873.971,0
3683.104,7092.519,0
3861.309,7299.145,0
4046.247,7486.251,0
4311.738,7703.234,0
2707.837,4814.063,0
3379.724,2729.332,0
4183.529,2085.868,0
5210.866,2101.055,0
5366.834,2141.5,0
5555.207,2227.738,0
5718.293,2315.729,0
5964.251,2405.059,0
6163.846,2504.739,0
6348.786,2609.901,0
6506.089,2714.992,0
6698.707,1791.977,0
7081.34,2367.454,0
7476.643,2401.462,0
7765.898,3201.726,0
8089.579,3368.087,0
8358.129,3419.471,0
8567.726,3531.433,0
8822.487,3691.295,0
9061.938,3927.923,0
9392.476,4064.547,0
9671.212,4183.896,0
4623.89,4326.551,0
3877.29,4418.688,0
3460.585,4550.303,0
3358.065,4779.663,0
3512.253,4935.567,0
3676.915,5115.01,0
3833.596,5316.451,0
4080.632,5500.128,0
3154.419,5674.751,0
3864.359,5857.437,0
3263.645,6048.544,0
4600.797,6233.209,0
4935.952,5857.78,0
5155.632,5745.363,0
5337.565,5727.197,0
5497.143,5838.038,0
5710.828,5980.567,0
6021.6,6110.362,0
6121.555,6234.477,0
6267.754,6400.254,0
6473.178,6558.666,0
6735.188,6723.768,0
7112.591,6881.988,0
7376.05,6848.187,0
7483.499,6798.463,0
7678.966,7248.049,0
7948.765,7293.064,0
8201.365,7684.415,0
8593.946,7871.321,0
8856.544,8160.299,0
6182.282,8252.672,0
3952.589,8567.427,0
3790.403,8809.937,0
3563.791,8987.052,0
3698.771,9195.773,0
3894.085,9404.398,0
4088.897,9404.398,0
4306.276,9664.628,0
3955.664,9858.789,0
2683.288,10225,0
3656.101,10499.05,0
4919.154,10788.99,0
5329.146,10914.6,0
5587.783,11125.06,0
5796.301,11515.75,0
6116.449,11824.32,0
6331.579,12076.01,0
6656.181,12403.34,0
6965.677,12534.12,0
7227.793,12700.87,0
7383.554,13115.38,0
7610.728,13415.45,0
7999.045,13749.71,0
8123.605,14068.82,0
8342.598,14421.09,0
8565.946,14751.8,0
8860.24,15098.33,0
9104.078,15433.49,0
9519.501,15791.38,0
9688.418,16189.59,0
5592.896,16372.93,0
3763.145,16644.92,0
3502.712,16924.18,0
3714.472,17433.31,0
3967.408,17848.8,0
4222.388,18235.18,0
3495.134,18405.84,0
2620.07,18724.73,0
3632.717,19338.96,0
5220.213,19797.58,0
5383.338,20222.62,0
5625.141,20468.68,0
5858.995,20787.41,0
6035.973,21205.15,0
6354.67,21823.74,0
6538.748,22340.43,0
6714.407,22827.07,0
6951.201,23300.28,0
7214.963,23836.28,0
7435.314,24354.72,0
7738.423,24936.75,0
7963.943,18714.56,0
8197.941,13881.74,0
8464.398,8210.748,0
8717.222,7155.032,0
9026.954,6827.201,0
9281.612,7090.006,0
9504.092,7428.205,0
6979.113,7807.479,0
4612.116,3941.878,-2000
4153.999,2823.985,0
4303.738,8605.565,0
4541.19,9238.852,0
4837.424,9449.337,0
5118.366,9800.37,0
3615.751,9929.127,0
4633.851,10139.1,0
5304.564,10333.71,0
6229.472,10527.14,0
6403.586,10737.47,0
6667.33,10990.96,0
6918.253,11234.49,0
7153.617,11538.33,0
7354.631,11831.66,0
7550.816,12091.13,0
7833.93,12349.88,0
8077.45,12607.67,0
8311.993,12875.77,0
8701.934,13113.51,0
9180.589,13362.17,0
9500.921,13623.98,0
9772.349,13882.79,0
10014.47,14157.9,0
10329,14450.06,0
10679.82,14728.07,0
10967.94,15153.37,0
5363.589,15662.22,0
4075.822,16122.93,0
2994.024,16517.54,0
3090.028,16858.98,0
3264.357,17132.63,0
3428.074,17594.91,0
3628.238,17972.43,0
3829.562,18348.99,0
3469.976,18708.76,0
2226.489,19050.74,0
3398.383,19397.74,0
4526.42,19782.08,0
4846.472,20189,0
5021.092,20619.35,0
5135.894,21000.24,0
5316.592,21393.12,0
5594.814,21773.15,0
5785.205,22282.46,0
5984.658,22792.33,0
6157.647,23366.64,0
6370.986,23933.79,0
6569.384,24435.61,0
6914.654,25023.6,0
7019.616,25581.22,0
7410.523,26203.17,0
7506.514,26783.55,0
7722.873,27311.45,0
7918.964,27815.76,0
8307.854,23271.38,0
8525.693,19636.18,0
6035.198,18728.18,0
4429.541,18123.64,0
4411.825,18776.96,0
4559.926,19728.24,0
4784.188,16509.15,0
4986.635,19150.4,0
5167.884,21697.57,0
5340.013,23238.77,0
5551.637,24002.63,0
4354.613,24568.42,0
4830.446,25093.3,0
5196.667,25645.36,0
6578.729,26290.2,0
6769.687,26899.83,0
7152.413,27436.58,0
7378.863,27976.41,0
7570.12,28523.45,0
7570.12,29059.99,0
7904.179,29685.35,0
8095.275,26599.59,0
8519.844,22322.96,0
8822.146,19393.32,0
8946.124,18497.38,0
9248.094,18858.75,0
9678.066,19516.43,0
9809.866,18928,0
10264.29,19738.43,0
10407.59,21040.69,0
10704.56,20705.07,0
11176.9,22271.09,0
11545.92,22720.66,0
11683.48,22905.23,0
11949.46,23150.29,0
6189.839,23411.94,0
4106.32,23698.52,0
3491.98,24002.02,0
3442.14,24285.98,0
3647.637,24596.81,0
3899.552,24931.85,0
4143.726,25494.71,0
3768.07,25916.35,0
2104.048,26282.31,0
3576.747,26632.85,0
4971.445,26988.96,0
5298.977,27239.5,0
5522.05,17548.8,0
5815.883,11568.39,0
6103.243,3893.326,0
6342.364,3623.519,0
6441.493,3547.93,0
6618.895,3737.594,0
6816.728,3939.609,0
7096.085,4150.578,0
7309.04,4353.496,0
7490.958,4123.964,0
7722.054,4746.401,0
7908.813,4433.31,0
8214.807,4388.359,0
8448.033,4782.467,0
8843.158,5705.112,0
9142.193,5955.773,0
6542.429,6204.088,0
4200.262,6482.487,0
3899.021,6723.83,0
4049.885,6948.102,0
4227.079,7163.275,0
4465.286,7358.572,0
4697.471,7608.158,0
4951.845,7931.45,0
3680.826,8219.926,0
3705.329,8514.364,0
4842.569,8769.563,0
5875.213,9030.311,0
6120.589,9279.128,0
6371.783,9580.716,0
6573.3,9871.094,0
6737.813,10136.65,0
7053.76,10401.08,0
7204.16,10657.58,0
7432.806,8012.735,0
7804.078,6152.079,0
8174.166,6520.255,0
8448.907,6931.939,0
8775.574,7349.792,0
9049.805,7769.924,0
9261.528,6532.186,0
9552.879,7680.96,0
9828.354,8274.296,0
10182.15,9401.444,0
10470.53,9695.508,0
5824.911,9958.051,0
4575.353,10303.14,0
3207.316,10610.48,0
3225.572,10904.91,0
3402.469,11438.9,0
3574.92,11646.85,0
3746.284,11968.62,0
3410.528,12315.06,0
2797.758,12691.49,0
2988.518,13149.35,0
3896.591,13535.93,0
4880.311,13899.91,0
4953.467,14294.27,0
5186.558,14664.73,0
5490.336,14998.91,0
5665.333,15508.94,0
5833.956,15952.27,0
6006.296,16327.03,0
6099.551,16751.69,0
6351.149,17115.79,0
6706.87,17512.44,0
6884.402,17937.69,0
7106.644,18323.78,0
7255.146,18809.79,0
7625.4,19266.34,0
7876.863,19711.07,0
8115.908,20168.39,0
8214.01,20636.51,0
8639.809,21071.27,0
6125.336,21574.31,0
5022.335,22023.19,0
4159.251,22533.79,0
3360.91,23068.4,0
3496.729,23604.16,0
3645.489,24115.03,0
3785.907,24674.54,0
3961.271,25235.11,0
4128.646,25774.78,0
4340.443,26370.91,0
3386.173,26945.81,0
3875.501,27468.09,0
3835.346,28121.23,0
5104.964,28729.77,0
5299.648,29376.71,0
5584.22,30033.55,0
5755.914,30805.92,0
6030.414,31679.24,0
6263.21,32624.72,0
6482.527,33498.13,0
6720.196,34330.47,0
6917.6,35147.99,0
7110.691,35930.49,0
7450.518,36867.63,0
7567.993,37740.98,0
7769.959,38073.32,0
7944.666,37657.13,0
8248.745,38408.02,0
8503.894,39309.23,0
8918.771,40497.82,0
9216.271,41772.78,0
9505.007,43148.36,0
9750.794,43687.99,0
5442.289,44355.99,0
4119.77,47541.05,0
3338.767,48857.62,0
3341.918,50111.24,0
3581.948,51220.44,0
3807.636,52334.72,0
3754.773,53592.2,0
2780.199,54814.53,0
3844.039,55961.28,0
3267.383,57066.79,0
4931.719,58518.48,0
5255.15,60214.07,0
5462.314,61641.22,0
5694.082,63066.65,0
5890.441,64391.71,0
6064.673,65693.48,0
6279.097,66949.13,0
6482.836,59898.58,0
6770.58,42256.37,0
7062.866,32252.91,0
7308.412,28528.42,0
7514.089,13684.25,0
7771.46,32036.62,0
8092.928,40092.62,0
8386.631,44960.64,0
8635.674,46844.67,0
8853.534,48606.31,0
9107.486,50139.27,0
4409.076,51503.07,0
4359.177,52790.71,0
4528.89,54042.59,0
4832.643,55533.18,0
5114.524,57354.39,0
5426.822,59137.51,0
4086.409,60885.47,0
5488.372,62597.91,0
5718.277,64854.53,0
6701.741,67034.23,0
6945.109,69231.13,0
7208.629,71397,0
7436.825,47952.42,0
7655.798,13777.46,0
7958.398,7504.604,0
8223.929,6461.044,0
8454.733,5849.674,0
8771.772,10710.72,0
9314.354,10638.38,0
9827.826,12458.8,0
10236.73,12358.79,0
10578.83,12572.01,0
10891.94,12900.18,0
11285.33,13267.67,0
11746.67,13632.23,0
12124.48,13935.43,0
7570.124,14215.54,0
4530.613,14338.69,0
4436.065,14581.53,0
4610.326,14851.8,0
4958.376,14647.49,0
5321.034,15247.66,0
3986.401,15883.59,0
4014.98,16069.24,0
5415.208,16373.86,0
6394.958,16884.14,0
6557.021,17214.4,0
6843.287,17576.36,0
7000.802,17966.27,0
7240.906,18149.83,0
7576.521,18430.06,0
7660.207,18742.29,0
7873.128,19049.84,0
8251.702,19650.7,0
8368.384,19931.86,0
8732.281,20260.87,0
8891.806,20685.35,0
9145.252,21083.12,0
9378.751,21446.6,0
9796.089,21790.66,0
9940.209,22139.38,0
10189.61,22475.86,0
10514.53,22866.46,0
10811.63,23608.33,0
5424.393,24196.89,0
2806.063,18925.25,0
2270.408,15014.28,0
2473.889,13085.2,0
2689.897,10295.56,0
2529.696,9403.761,0
1246.614,9705.166,0
2643.359,10021.3,0
3056.817,10347.21,0
3920.83,9325.816,0
4089.505,8879.592,0
4223.346,8231.093,0
4342.608,7865.311,0
4491.074,11794.57,0
4662.283,12468.39,0
4872.982,12749.58,0
5092.587,13000.84,0
5259.218,13487.48,0
5451.842,13855.28,0
5620.299,14212.52,0
5832.119,14365.26,0
6035.63,14642.4,0
6367.899,14930.61,0
6479.088,15257.16,0
6663.564,15610.2,0
4492.365,15935.23,0
3596.631,16244.71,0
3672.962,16617.02,0
3822.482,16977.91,0
3973.548,17360.7,0
4279.922,17708.5,0
4537.5,18319.19,0
4754.087,18547.69,0
4765.764,18939.23,0
3236.988,19354.03,0
4658.788,9641.048,0
5714.385,6954.448,0
5942.138,5803.328,0
6219.215,5973.722,0
6433.417,6311.022,0
6657.161,6660.473,0
6943.148,7018.122,0
7204.843,7398.615,0
7547.124,6902.407,0
7840.655,7678.635,0
8096.009,8588.126,0
8378.677,8187.674,0
8739.315,9117.344,0
9161.854,9368.445,0
9496.324,9712.682,0
9799.362,10096.13,0
10093.49,10496.47,0
10400.18,10856.66,0
10885.72,11258.31,0
11308.39,11778.66,0
11682.11,12407.47,0
7323.441,13063.53,0
6235.524,13715.17,0
6675.072,14268.55,-2000
7132.378,14757.83,0
7702.856,14278.35,0
5750.415,8211.245,0
8108.974,5894.051,0
9005.631,5550.079,0
10298.58,5856.522,0
10747.08,5714.3,0
11172.28,4035.907,0
11555.78,4788.463,0
12019.74,7384.418,0
12554.91,7098.376,0
13109.5,8138.838,0
13628.32,8368.02,0
14215.15,8748.627,0
14714.45,9046.718,0
15392.35,9158.007,0
16157.71,9352.243,0
13616.48,9602.945,0
7374.69,9846.794,0
5450.17,10282.19,0
5232.21,10556.24,0
5745.229,10853.24,0
4516.822,11144.88,0
2539.63,11448.73,0
6031.823,11789.93,0
7511.383,12095.1,0
7869.567,12432.2,0
8253.857,12600.26,0
8514.985,12901.99,0
8652.731,6779.175,0
8894.335,3854.361,0
9111.285,3232.457,0
9418.786,3213.669,0
9859.991,3430.228,0
10192.41,3666.943,0
10328.68,3911.543,0
10555.2,1883.958,0
10904.93,3016.804,0
11392.56,3644.132,0
8494.504,4779.753,0
6329.478,5051.681,0
4777.65,5226.346,0
2538.975,5363.425,0
2508.351,5363.425,0
2646.831,5585.15,0
2840.58,5860.469,0
2563.469,6082.515,0
1692.021,6303.729,0
2355.806,6519.637,0
2097.516,6619.792,0
3817.309,6786.819,0
3954.11,7127.09,0
4143.769,7374.984,0
4293.039,7639.257,0
4420.365,7925.405,0
4541.924,8043.253,0
4666.385,8400.525,0
4843.868,4252.027,0
5100.29,3304.002,0
5312.556,2917.31,0
5500.574,3008.771,0
5724.103,3127.854,0
5942.955,3286.097,0
6130.596,3447.766,0
6351.069,3612.627,0
6545.219,3778.637,0
6811.715,3938.75,0
7052.201,3385.015,0
4209.796,3495.719,0
3449.566,3775.626,0
3565.28,4003.261,0
3788.371,4809.787,0
4010.216,5101.511,0
4225.85,5197.502,0
4443.62,5369.67,0
4759.302,5701.899,0
3622.35,5963.108,0
4137.237,6180.216,0
5515.316,6425.987,0
5855.89,6558.613,0
6172.296,6796.953,0
6442.475,7051.6,0
6688.792,7308.4,0
7008.186,7516.714,0
7313.202,7769.364,0
7574.659,7986.338,0
7968.027,8251.44,0
8427.812,8681.216,0
8833.03,9004.259,0
9193.975,9366.306,0
9510.945,9701.99,0
9978.315,9386.466,0
10454.83,9244.901,0
7964.937,9246.101,0
5902.024,9494.069,0
5980.81,9825.245,0
6408.621,10206.73,0
6932.829,10606.49,0
7020.461,11074.85,0
5335.619,10757.41,0
8121.788,11036.02,0
9508.23,12248.81,0
10013.67,12806.05,0
10556.74,13247.48,0
11023.32,13677.34,0
11435.29,14005.57,0
11888.06,14297.95,0
12607.5,14602.71,0
13241.69,14910.02,0
13806.98,15363.78,0
14476.78,15937.38,0
15318.04,16471.76,0
16127.74,17142.23,0
12020.32,17791.23,0
8115.87,18367.91,0
6548.432,19066.09,0
6038.159,19634.01,0
5335.066,20137.25,0
3623.622,20570.79,0
6501.561,20983.55,0
8030.526,13702.75,0
9255.419,10345.64,0
9517.469,9297.748,0
9857.991,9462.896,0
10143.44,9909.918,0
10396.79,10466.3,0
10665.91,8759.909,0
10889.41,5666.067,0
11208.39,9990.274,0
11706.33,12423.06,0
12031.33,12791.31,0
12159.56,13135.66,0
12419.23,13399.41,0
9386.245,13656.05,0
6258.056,13927.2,0
4059.543,14215.86,0
2835.968,14563.23,0
2628.724,14867.65,0
2833.329,15264.5,0
3040.426,15696.65,0
2827.808,16109.22,0
2056.256,16448.43,0
2024.402,16884.45,0
3226.647,17268.67,0
4197.757,17666.2,0
4372.583,18039.83,0
4450.216,18379.18,0
4599.556,18806.61,0
4754.136,19208.36,0
4929.771,10639.21,0
5101.965,6774.495,0
5275.579,5071.356,0
5485.91,4307.53,0
5702.993,4532.086,0
5877.873,4821.01,0
6037.793,4968.845,0
6175.128,5404.536,0
6440.753,5628.265,0
6637.695,3379.14,0
6869.453,4925.649,0
7077.154,6046.181,0
4291.184,6538.437,0
4215.548,6772.97,0
4356.277,6984.115,0
4520.409,7371.987,0
4718.354,7676.025,0
4916.499,7964.301,0
5167.755,8105.84,0
5402.552,8342.534,0
5614.623,8782.766,0
4946.585,9145.198,0
4943.98,9467.223,0
6376.622,9780.089,0
6594.784,10136.7,0
