5064.648,0,,,
5274.328,0,,,
5404.866,0,,,
5637.193,0,,,
5846.943,0,,,
6047.252,0,,,
6189.096,0,,,
6407.095,0,,,
6580.133,0,,,
6851.323,0,,,
6998.872,0,,,
7265.229,0,,,
7392.175,0,,,
7669.878,0,,,
7840.218,0,,,
8169.757,0,,,
8469.32,0,,,
8622.249,0,,,
8955.752,0,,,
9136.997,0,,,
9184.078,0,,,
6271.359,0,,,
5567.481,0,,,
5855.859,0,,,
6107.279,0,,,
6261.879,0,,,
6543.766,0,,,
6543.766,0,,,
6965,0,,,
7182.874,0,,,
7366.527,0,,,
7403.22,0,,,
7578.121,0,,,
8073.488,0,,,
8488.63,0,,,
8707.648,0,,,
9043.971,0,,,
9227.17,0,,,
9566.013,0,,,
9752.593,0,,,
10091.81,0,,,
10552.96,0,,,
10898.8,0,,,
11199.67,0,,,
11466.06,0,,,
11736.93,0,,,
12376.99,0,,,
12691.76,0,,,
13189.57,0,,,
13424.93,0,,,
13793.28,0,,,
14071.31,0,,,
14623.37,0,,,
15092.3,0,,,
15405.21,0,,,
15874.72,0,,,
16475.72,0,,,
16967.82,0,,,
17415.74,0,,,
13874.6,0,,,
11506.91,0,,,
10417.86,0,,,
10242.65,0,,,
10462.78,0,,,
11039.55,0,,,
11409.54,0,,,
11725.65,0,,,
12047.93,0,,,
11868.11,0,,,
11536.02,0,,,
13001.15,0,,,
13758.83,0,,,
14230.12,0,,,
14753.22,0,,,
15194.1,0,,,
15644.26,0,,,
16153.63,0,,,
16674.71,0,,,
16965.46,0,,,
17716.94,0,,,
18183.48,0,,,
18675.39,0,,,
19215.24,0,,,
19632.11,0,,,
20328.08,0,,,
20781.84,0,,,
21202.43,0,,,
21567.79,0,,,
22311.96,0,,,
22712.08,0,,,
23549.45,0,,,
24119.84,0,,,
24610.16,0,,,
25130.44,0,,,
25728,0,,,
25971.99,0,,,
26648.14,0,,,
27697.68,0,,,
28355.87,0,,,
28895.9,0,,,
29446.74,0,,,
29724.96,0,,,
30778.33,0,,,
31539.11,0,,,
32088.46,0,,,
32827.25,0,,,
33568,0,,,
33901.03,0,,,
35085.26,0,,,
36269.66,0,,,
37273.4,0,,,
38084.47,0,,,
38479.42,0,,,
39242.23,0,,,
40428.09,0,,,
41350.2,0,,,
42417.71,0,,,
43671.12,0,,,
44679.3,0,,,
45566.44,0,,,
46326.85,0,,,
47747.73,0,,,
49059.37,0,,,
50080.66,0,,,
51042.35,0,,,
51903.87,0,,,
53426.65,0,,,
54160.91,0,,,
54941.5,0,,,
56166.86,0,,,
49267.11,0,,,
49704.39,0,,,
49318.35,0,,,
51504.52,0,,,
53484.31,0,,,
49858.52,0,,,
58705,0,,,
63394.54,0,,,
66086.64,0,,,
68976.16,0,,,
72212.57,0,,,
74890.26,0,,,
77179.93,0,,,
79688.59,0,,,
81960.65,0,,,
77911.85,0,,,
83198.88,0,,,
85946.67,0,,,
88522.87,0,,,
91857.9,0,,,
94441.33,0,,,
98737.49,0,,,
102668.8,0,,,
106543.8,0,,,
111067.5,0,,,
115656.1,0,,,
121467.7,0,,,
127239.5,0,,,
133604.7,0,,,
51356.98,0,,,
3842.47,0,,,
3146.18,0,,,
5305.956,0,,,
6287,0,,,
8707.449,0,,,
8920.771,0,,,
9015.781,0,,,
9322.891,0,,,
9578.772,0,,,
9806.343,0,,,
9926.243,0,,,
10193.37,0,,,
10325.78,0,,,
10662.34,0,,,
10952.92,0,,,
11112.06,0,,,
11415.21,0,,,
11558.84,0,,,
11866.61,0,,,
12024.61,0,,,
12367.1,0,,,
12650.79,0,,,
12923.43,0,,,
13238.41,0,,,
13577.19,0,,,
13731.09,0,,,
14187.24,0,,,
14487.83,0,,,
14639.06,0,,,
15090.91,0,,,
15279.31,0,,,
15635.92,0,,,
16045.01,0,,,
16338.31,0,,,
16649.84,0,,,
16880.46,0,,,
17321.46,0,,,
17559.47,0,,,
18129.96,0,,,
18391.52,0,,,
18864.19,0,,,
19149.51,0,,,
18011.97,0,,,
17854.97,0,,,
17990.88,0,,,
18290.13,0,,,
18544.47,0,,,
19029.23,0,,,
19430.71,0,,,
19430.71,0,,,
20110.81,0,,,
19497.56,0,,,
20347.52,0,,,
21239.07,0,,,
21635.62,0,,,
22125.6,0,,,
22296.14,0,,,
22834.12,0,,,
23311.95,0,,,
23588.75,0,,,
24100.77,0,,,
24351.96,0,,,
24737.39,0,,,
25373.61,0,,,
25864.26,0,,,
26345.09,0,,,
26706.16,0,,,
27016.42,0,,,
27679.68,0,,,
28117.77,0,,,
28576.73,0,,,
29061.63,0,,,
29573.48,0,,,
30093.11,0,,,
30887.42,0,,,
31489.86,0,,,
31826.61,0,,,
32552.61,0,,,
32942.75,0,,,
33380.95,0,,,
27857.26,0,,,
23687.69,0,,,
24099.15,0,,,
24450.11,0,,,
25110.77,0,,,
25110.77,0,,,
25972.11,0,,,
26402.8,0,,,
26839.64,0,,,
27243.92,0,,,
24376.13,0,,,
25860.51,0,,,
28895,0,,,
29677.45,0,,,
30308.52,0,,,
30713.98,0,,,
31080.67,0,,,
32136.32,0,,,
32788.62,0,,,
33153.18,0,,,
33939.05,0,,,
34574.06,0,,,
34811.74,0,,,
35800.25,0,,,
36389.62,0,,,
37288.77,0,,,
37745.2,0,,,
38283.72,0,,,
38283.72,0,,,
39538.72,0,,,
40152.04,0,,,
40691.7,0,,,
41705.73,0,,,
42206.51,0,,,
42740.48,0,,,
43940.75,0,,,
44726.95,0,,,
34228.02,0,,,
25630.82,0,,,
20397.18,0,,,
13605.17,0,,,
10531.79,0,,,
10041.04,0,,,
10331.95,0,,,
10782.97,0,,,
11358.12,0,,,
10618.51,0,,,
11020.18,0,,,
11509.07,0,,,
11141.25,0,,,
12418.62,0,,,
14134.83,0,,,
14693.68,0,,,
15048.83,0,,,
15643.83,0,,,
16062.8,0,,,
16489.61,0,,,
16856.94,0,,,
17212.98,0,,,
17643.74,0,,,
18330.73,0,,,
18835.44,0,,,
19201.91,0,,,
19721.13,0,,,
20389.34,0,,,
21130.17,0,,,
21627.76,0,,,
22052.04,0,,,
22482.25,0,,,
22918.46,0,,,
23212.61,0,,,
15420.77,0,,,
10517.02,0,,,
7320.769,0,,,
6294.871,0,,,
5944.633,0,,,
5916.544,0,,,
6158,0,,,
6368.087,0,,,
5859.502,0,,,
5512.544,0,,,
4540.575,0,,,
6879.935,0,,,
7251.181,0,,,
7691.758,0,,,
7863.685,0,,,
8186.479,0,,,
8331.632,0,,,
8566.209,0,,,
8689.835,0,,,
8914.01,0,,,
9170.487,0,,,
9263.504,0,,,
9623.917,0,,,
9788.79,0,,,
10115.42,0,,,
10287.14,0,,,
10575.16,0,,,
10698.98,0,,,
11192.95,0,,,
11390.59,0,,,
11692.4,0,,,
11851.45,0,,,
12012.27,0,,,
12410.17,0,,,
12601.02,0,,,
13026.78,0,,,
13236.75,0,,,
13461.59,0,,,
13665.77,0,,,
14046.57,0,,,
14247.35,0,,,
14836.91,0,,,
15120.88,0,,,
15573.75,0,,,
15840.53,0,,,
16280.24,0,,,
16280.24,0,,,
16817.04,0,,,
17236.79,0,,,
17581.65,0,,,
17974.63,0,,,
18422.88,0,,,
18628.6,0,,,
19156.92,0,,,
19406.29,0,,,
19880.36,0,,,
20128.9,0,,,
20683.06,0,,,
21111.7,0,,,
21609,0,,,
21953.25,0,,,
22394.15,0,,,
22689.48,0,,,
23199.79,0,,,
23646.34,0,,,
23646.34,0,,,
24429.14,0,,,
24705.5,0,,,
25382.26,0,,,
25667.87,0,,,
25920.24,0,,,
26736.18,0,,,
27413.35,0,,,
27777.11,0,,,
28433.16,0,,,
28744.9,0,,,
27709.31,0,,,
26864.56,0,,,
26919.42,0,,,
27105.1,0,,,
27340.39,0,,,
27811.54,0,,,
28334.56,0,,,
28516.76,0,,,
29311.22,0,,,
29136.93,0,,,
29878.88,0,,,
30163.97,0,,,
31220.22,0,,,
31085.41,0,,,
31983.4,0,,,
32673.87,0,,,
33288.27,0,,,
33661.43,0,,,
34291.09,0,,,
34588.25,0,,,
35297.13,0,,,
35924.8,0,,,
36255.11,0,,,
37035.54,0,,,
37465.57,0,,,
37967.24,0,,,
38731.01,0,,,
39152.9,0,,,
39912.29,0,,,
40586.67,0,,,
41025.07,0,,,
41689.97,0,,,
42363.75,0,,,
43455.21,0,,,
44152.53,0,,,
44885.67,0,,,
45362.37,0,,,
46464,0,,,
42678.3,0,,,
41254.63,0,,,
41531.55,0,,,
41897.5,0,,,
42351.47,0,,,
43282,0,,,
43828.81,0,,,
44558.74,0,,,
45042.63,0,,,
45815.82,0,,,
43201.15,0,,,
46791.75,0,,,
48180.52,0,,,
49033.63,0,,,
49771.07,0,,,
50585.19,0,,,
51554.21,0,,,
52073.66,0,,,
53067.11,0,,,
53569.98,0,,,
54557.86,0,,,
55042.44,0,,,
56239.09,0,,,
57143.41,0,,,
58219.59,0,,,
58828.56,0,,,
59964.89,0,,,
61220.44,0,,,
61991.51,0,,,
62600.89,0,,,
63593.73,0,,,
64286.5,0,,,
64880.5,0,,,
66547.77,0,,,
67449.76,0,,,
68215.58,0,,,
53850.76,0,,,
40738.54,0,,,
21797.46,0,,,
15145.15,0,,,
11412.84,0,,,
10656.71,0,,,
10803.69,0,,,
11116.77,0,,,
11609.35,0,,,
12090,0,,,
12542.76,0,,,
12076.05,0,,,
12042.58,0,,,
10456.42,0,,,
12667.61,0,,,
14696.99,0,,,
15201.95,0,,,
15927.38,0,,,
16424.05,0,,,
17051.4,0,,,
17502.3,0,,,
17854.84,0,,,
18520.27,0,,,
18721.42,0,,,
19465.75,0,,,
19941.22,0,,,
20346.91,0,,,
20718.98,0,,,
21437.01,0,,,
21437.01,0,,,
22421.26,0,,,
22988.7,0,,,
23480.12,0,,,
23913.46,0,,,
20341.24,0,,,
17546.17,0,,,
13313.8,0,,,
10358.4,0,,,
8082.589,0,,,
6641.294,0,,,
6270.973,0,,,
6013.071,0,,,
6260.422,0,,,
5952.544,0,,,
4057.92,0,,,
6347.928,0,,,
6310.998,0,,,
5820.681,0,,,
7135.875,0,,,
8024.696,0,,,
8171.732,0,,,
8512.372,0,,,
8774.914,0,,,
8922.398,0,,,
9223.09,0,,,
9492.682,0,,,
9689.104,0,,,
10016.75,0,,,
10246.42,0,,,
10444.97,0,,,
10754,0,,,
10960.47,0,,,
11248.37,0,,,
11738.19,0,,,
11960.13,0,,,
12317.59,0,,,
12499.57,0,,,
12857.51,0,,,
13033.25,0,,,
13172.99,0,,,
13659.66,0,,,
13937.49,0,,,
14334,0,,,
14543.54,0,,,
15009.83,0,,,
15009.83,0,,,
15606.61,0,,,
15871.17,0,,,
16363.03,0,,,
16636.19,0,,,
17148.02,0,,,
17311.27,0,,,
17924.65,0,,,
18277.75,0,,,
18667.41,0,,,
18947.49,0,,,
19395.02,0,,,
19686.77,0,,,
20225.63,0,,,
20538.01,0,,,
21033.06,0,,,
21560.73,0,,,
21892.9,0,,,
22276.55,0,,,
22686.48,0,,,
23413.49,0,,,
23818.9,0,,,
24211.73,0,,,
24800.37,0,,,
25085.27,0,,,
25772.16,0,,,
26368.76,0,,,
26934.98,0,,,
27247.07,0,,,
27885.23,0,,,
28263.97,0,,,
29011.78,0,,,
29621.21,0,,,
30040.47,0,,,
19241.73,0,,,
12229.93,0,,,
11449.25,0,,,
8676.095,0,,,
7505.079,0,,,
7465.942,0,,,
7723.324,0,,,
8056.694,0,,,
8350.977,0,,,
6586.788,0,,,
7883.409,0,,,
8443.471,0,,,
9184.178,0,,,
9674.433,0,,,
9945.24,0,,,
10229.98,0,,,
10411.97,0,,,
10679.43,0,,,
11048.33,0,,,
11242.05,0,,,
11626.77,0,,,
11855.42,0,,,
12125.96,0,,,
12253.53,0,,,
12774.92,0,,,
13116.02,0,,,
13296.19,0,,,
13743.68,0,,,
13936.75,0,,,
14132.05,0,,,
14691.05,0,,,
14936.19,0,,,
15380.48,0,,,
15592.48,0,,,
15806.9,0,,,
15354.36,0,,,
15478.63,0,,,
15429.19,0,,,
15603.13,0,,,
16024.52,0,,,
16236.13,0,,,
16445.71,0,,,
16982.04,0,,,
17334.31,0,,,
17599.15,0,,,
17889.73,0,,,
17626.46,0,,,
18294.84,0,,,
18869.77,0,,,
19175.39,0,,,
19560.9,0,,,
19947.55,0,,,
20200.45,0,,,
20662.88,0,,,
21144.34,0,,,
21370.47,0,,,
21920.27,0,,,
22157.46,0,,,
22650.15,0,,,
22925.72,0,,,
23601.38,0,,,
23970.55,0,,,
24481.58,0,,,
24844.57,0,,,
25141.68,0,,,
25655.38,0,,,
26250.6,0,,,
26820.32,0,,,
27174.64,0,,,
27665.92,0,,,
28184.04,0,,,
28475.42,0,,,
29105.59,0,,,
29465.22,0,,,
22946.51,0,,,
18063.22,0,,,
12761.01,0,,,
11787.39,0,,,
11604.42,0,,,
11710.32,0,,,
11949.83,0,,,
12174.49,0,,,
12394.26,0,,,
12505.68,0,,,
12726.7,0,,,
10749.63,0,,,
9769.824,0,,,
12563.1,0,,,
13703.53,0,,,
14394.07,0,,,
14727.77,0,,,
14944.64,0,,,
15286.32,0,,,
15534.01,0,,,
15684.93,0,,,
16003.05,0,,,
16449.29,0,,,
16608.96,0,,,
17046.51,0,,,
17288.77,0,,,
17625.77,0,,,
18076.06,0,,,
18455.2,0,,,
18675.23,0,,,
19122.83,0,,,
19364.75,0,,,
19580.61,0,,,
20256.61,0,,,
20572.3,0,,,
20907.94,0,,,
21233.16,0,,,
21753.83,0,,,
20193.7,0,,,
19406.05,0,,,
19071.38,0,,,
19094.96,0,,,
19306.83,0,,,
19526.2,0,,,
19615.27,0,,,
20159.04,0,,,
20534.63,0,,,
20851.05,0,,,
20869.69,0,,,
20917.88,0,,,
21714.15,0,,,
22109.71,0,,,
22529.44,0,,,
23076.81,0,,,
23564.14,0,,,
23909.99,0,,,
24445.63,0,,,
24772.51,0,,,
25209.92,0,,,
25579.32,0,,,
25969.11,0,,,
26314.91,0,,,
26951.91,0,,,
27332.93,0,,,
27742.98,0,,,
28182.16,0,,,
28700.06,0,,,
29026.08,0,,,
29707.69,0,,,
30139.26,0,,,
30596.02,0,,,
30981.67,0,,,
31549.1,0,,,
31946.16,0,,,
32734.07,0,,,
33311.12,0,,,
29449.31,0,,,
28577.07,0,,,
28179.85,0,,,
27973.82,0,,,
28050.2,0,,,
28277.91,0,,,
28612.1,0,,,
29169.82,0,,,
29394.14,0,,,
29762.55,0,,,
29956.68,0,,,
29836.54,0,,,
30803.07,0,,,
31370.73,0,,,
31641.89,0,,,
32178.02,0,,,
32625.02,0,,,
33079.56,0,,,
33333.07,0,,,
33712.96,0,,,
33954.68,0,,,
34591.58,0,,,
34870.02,0,,,
35342.07,0,,,
35834.92,0,,,
36300.4,0,,,
36509.34,0,,,
37143.94,0,,,
37465.7,0,,,
37990.36,0,,,
38522.93,0,,,
38838.94,0,,,
39365.62,0,,,
39938.58,0,,,
40247.88,0,,,
40815.2,0,,,
41311.3,0,,,
41652.38,0,,,
39394.04,0,,,
39513.79,0,,,
39917.21,0,,,
40312.64,0,,,
40660.19,0,,,
41011.17,0,,,
41329.99,0,,,
42102.95,0,,,
42523.21,0,,,
41658.94,0,,,
43161.49,0,,,
43849.66,0,,,
44223.59,0,,,
44962.27,0,,,
45513.3,0,,,
45791.7,0,,,
46329.15,0,,,
46612.54,0,,,
47205.65,0,,,
47744.59,0,,,
48353.89,0,,,
48757.71,0,,,
49511.37,0,,,
49991.63,0,,,
50454.87,0,,,
51418.44,0,,,
51832.25,0,,,
52657.82,0,,,
52984.57,0,,,
53644.81,0,,,
53978.4,0,,,
54993.27,0,,,
55410.13,0,,,
56054.51,0,,,
56808.25,0,,,
57163.8,0,,,
57908.02,0,,,
57908.02,0,,,
59004.91,0,,,
59561.84,0,,,
24916.45,0,,,
16700.18,0,,,
11829.29,0,,,
7832.884,0,,,
7659.884,0,,,
7970.767,0,,,
8236.71,0,,,
8471.558,0,,,
8714.779,0,,,
8838.25,0,,,
8951.05,0,,,
9627.322,0,,,
9201.969,0,,,
9516.481,0,,,
10637.49,0,,,
10637.49,0,,,
11215.49,0,,,
11458.3,0,,,
11885.28,0,,,
12124.17,0,,,
12568.52,0,,,
12817.1,0,,,
13416.12,0,,,
13847.23,0,,,
14240.43,0,,,
14706.47,0,,,
15166.77,0,,,
15166.77,0,,,
15927.91,0,,,
16257.31,0,,,
16805.14,0,,,
17074.88,0,,,
17642.05,0,,,
17902.49,0,,,
18661.63,0,,,
19010.55,0,,,
19622.25,0,,,
19923.14,0,,,
19950.23,0,,,
20209.62,0,,,
20941.54,0,,,
21378.71,0,,,
22087.28,0,,,
22437.32,0,,,
23208.44,0,,,
24000.41,0,,,
24502.01,0,,,
24830.77,0,,,
25104.92,0,,,
26187.62,0,,,
26441.31,0,,,
27449.26,0,,,
27926.98,0,,,
28698.42,0,,,
29091.46,0,,,
29763.18,0,,,
30624.38,0,,,
31554.87,0,,,
32053.75,0,,,
32500.12,0,,,
33359.65,0,,,
33932.19,0,,,
34566.92,0,,,
34566.92,0,,,
35860.78,0,,,
36577.75,0,,,
37187.68,0,,,
37745.61,0,,,
38818.76,0,,,
39406.14,0,,,
40592.3,0,,,
41248.08,0,,,
42421.54,0,,,
42968.56,0,,,
43520.54,0,,,
44242.28,0,,,
36036.25,0,,,
28372.86,0,,,
24337.8,0,,,
24528.11,0,,,
25557.31,0,,,
26393.77,0,,,
24051.63,0,,,
22257.12,0,,,
22360.63,0,,,
27303.91,0,,,
30187.42,0,,,
30890,0,,,
31121.4,0,,,
32007.33,0,,,
32530.56,0,,,
33424.62,0,,,
34162.72,0,,,
34620.14,0,,,
35241.57,0,,,
36319.6,0,,,
37448.53,0,,,
38310.11,0,,,
39039.49,0,,,
39617.81,0,,,
40370.64,0,,,
41362.32,0,,,
41937.02,0,,,
42780.84,0,,,
43815.86,0,,,
43815.86,0,,,
33168.61,0,,,
33594.64,0,,,
25153.78,0,,,
15651.02,0,,,
9739.368,0,,,
5448.78,0,,,
2903.073,0,,,
3129.221,0,,,
2917.552,0,,,
2788.955,0,,,
2918.725,0,,,
1860.456,0,,,
1675.066,0,,,
4451.713,0,,,
4591.575,0,,,
4722.719,0,,,
4856.668,0,,,
5139.877,0,,,
5309.523,0,,,
5402.72,0,,,
5592.995,0,,,
5697.128,0,,,
5903.08,0,,,
6130.113,0,,,
6341.33,0,,,
6441.42,0,,,
6629.576,0,,,
6870.955,0,,,
6994.312,0,,,
7280.656,0,,,
7550.089,0,,,
5476.303,0,,,
4952.085,0,,,
4641.669,0,,,
4739.827,0,,,
4839.604,0,,,
5078.741,0,,,
5212.332,0,,,
5436.13,0,,,
5547.041,0,,,
5789.436,0,,,
5929.38,0,,,
5862.492,0,,,
4633.823,0,,,
6652.195,0,,,
6913.727,0,,,
7137.857,0,,,
7238.256,0,,,
7484.362,0,,,
7847.345,0,,,
8083.47,0,,,
8396.532,0,,,
8540.936,0,,,
8687.224,0,,,
9181.123,0,,,
9413.4,0,,,
9787.171,0,,,
9972.348,0,,,
10278.84,0,,,
10604.55,0,,,
11063.19,0,,,
11278.69,0,,,
11601.16,0,,,
12010.41,0,,,
12225.76,0,,,
12416.52,0,,,
13073.15,0,,,
13476.55,0,,,
13859.54,0,,,
11951.88,0,,,
11038.24,0,,,
10921.68,0,,,
10963.54,0,,,
11424.29,0,,,
11991.73,0,,,
12345.09,0,,,
12879.82,0,,,
10941.5,0,,,
13051.28,0,,,
13782.31,0,,,
14192.38,0,,,
14417.03,0,,,
14962.86,0,,,
15205.96,0,,,
15652.79,0,,,
15874.03,0,,,
16338.82,0,,,
16549.33,0,,,
17236.24,0,,,
17698.8,0,,,
18105,0,,,
18464.13,0,,,
18904.73,0,,,
19297.34,0,,,
19884.96,0,,,
20297.26,0,,,
20839.21,0,,,
21151.26,0,,,
21805.08,0,,,
22147.34,0,,,
22903.07,0,,,
23318.18,0,,,
24002.51,0,,,
24329.85,0,,,
24890.02,0,,,
22021.32,0,,,
20907.6,0,,,
19467.41,0,,,
19129.87,0,,,
19217.44,0,,,
19510.05,0,,,
19748.38,0,,,
20323.49,0,,,
20766.65,0,,,
21244.9,0,,,
20159.09,0,,,
21564,0,,,
22626.74,0,,,
22861.29,0,,,
23252.74,0,,,
23536.96,0,,,
24293.75,0,,,
24534.82,0,,,
25067.57,0,,,
25313.44,0,,,
25811.1,0,,,
26265.89,0,,,
26865.38,0,,,
27282.01,0,,,
27724.2,0,,,
28207.35,0,,,
28549.61,0,,,
28936.35,0,,,
29606.13,0,,,
29945.99,0,,,
30500.63,0,,,
30790.95,0,,,
31358.92,0,,,
31656.25,0,,,
32339.2,0,,,
32787.81,0,,,
23319.21,0,,,
10780.45,0,,,
6908.022,0,,,
3513.354,0,,,
3093.5,0,,,
2911.635,0,,,
2863.862,0,,,
2940.489,0,,,
3048.251,0,,,
3154.097,0,,,
3257.649,0,,,
3412.63,0,,,
3550.825,0,,,
3436.31,0,,,
2717.917,0,,,
3700.532,0,,,
4259.088,0,,,
4513.004,0,,,
4628.509,0,,,
4830.748,0,,,
4959.586,0,,,
5195.049,0,,,
5438.886,0,,,
5667.151,0,,,
5792.221,0,,,
6102.567,0,,,
6238.696,0,,,
6473.517,0,,,
6815.108,0,,,
6981.456,0,,,
7323.022,0,,,
7508.254,0,,,
7838.246,0,,,
7838.246,0,,,
8284.454,0,,,
8487.519,0,,,
8871.198,0,,,
9187.147,0,,,
7914.988,0,,,
7314.744,0,,,
7266.306,0,,,
7518.826,0,,,
7707.39,0,,,
8063.807,0,,,
8251.745,0,,,
8421.465,0,,,
8834.636,0,,,
9103.021,0,,,
8611.646,0,,,
9125.747,0,,,
9720.264,0,,,
10198.69,0,,,
10685.34,0,,,
10915.57,0,,,
11333.82,0,,,
11533.83,0,,,
11969.01,0,,,
12205.01,0,,,
12697.01,0,,,
12986.21,0,,,
13458.65,0,,,
13714.55,0,,,
14283.31,0,,,
14597.55,0,,,
15061.86,0,,,
15519.9,0,,,
16157.01,0,,,
16532.93,0,,,
16935.5,0,,,
17147.61,0,,,
17850.08,0,,,
18255.33,0,,,
18704.91,0,,,
19200.79,0,,,
19647.28,0,,,
20121.09,0,,,
19592.86,0,,,
18951.25,0,,,
17025.43,0,,,
16137.4,0,,,
15093.17,0,,,
14935.82,0,,,
14778.46,0,,,
15230.33,0,,,
15636.73,0,,,
15989.01,0,,,
16391.39,0,,,
13847.73,0,,,
15971.33,0,,,
17506.94,0,,,
17608.04,0,,,
18264.91,0,,,
18466.35,0,,,
19262.4,0,,,
19688.74,0,,,
19989.5,0,,,
20412.59,0,,,
20652.37,0,,,
20926.77,0,,,
21462.14,0,,,
21901.61,0,,,
22308.31,0,,,
22617.25,0,,,
23155.62,0,,,
23511.16,0,,,
24140.98,0,,,
24506.97,0,,,
25119.98,0,,,
25536.93,0,,,
25881.5,0,,,
26424.95,0,,,
27137.29,0,,,
27702.05,0,,,
28049.59,0,,,
28650.62,0,,,
28968.07,0,,,
29215.84,0,,,
30142.53,0,,,
30636.23,0,,,
31070.82,0,,,
31821.01,0,,,
32355.01,0,,,
32740.12,0,,,
33475.03,0,,,
34530.72,0,,,
34981.86,0,,,
35637,0,,,
36126.65,0,,,
37222.71,0,,,
37806.12,0,,,
38326.4,0,,,
38916.63,0,,,
39521.3,0,,,
40133.52,0,,,
40133.52,0,,,
41408.32,0,,,
42043.73,0,,,
42795.15,0,,,
43418.01,0,,,
44076.73,0,,,
44743.19,0,,,
45861.61,0,,,
46519.02,0,,,
47610.63,0,,,
48133.04,0,,,
49254.18,0,,,
49254.18,0,,,
50760.59,0,,,
51655.84,0,,,
52840.55,0,,,
53574.77,0,,,
54282.97,0,,,
54622.74,0,,,
54972.37,0,,,
55814.39,0,,,
56001.47,0,,,
57034.1,0,,,
57844.08,0,,,
58581.41,0,,,
59813.82,0,,,
60720.84,0,,,
61538.14,0,,,
62363.3,0,,,
63192.2,0,,,
63603.44,0,,,
65134.48,0,,,
66410.02,0,,,
67612.59,0,,,
68493.88,0,,,
68863.52,0,,,
70276.19,0,,,
71181.68,0,,,
72435.2,0,,,
73104.98,0,,,
74197.06,0,,,
75071.88,0,,,
76138.69,0,,,
77739.35,0,,,
78711.41,0,,,
79856.65,0,,,
80764.98,0,,,
80764.98,0,,,
82773.18,0,,,
83833.8,0,,,
84646.63,0,,,
86140.8,0,,,
87383.98,0,,,
88089.63,0,,,
89558.18,0,,,
90909.07,0,,,
92137.78,0,,,
79859.96,0,,,
79468.13,0,,,
77768.55,0,,,
79748.66,0,,,
81186.1,0,,,
82685.24,0,,,
76762.05,0,,,
81273.19,0,,,
84080.2,0,,,
86564.07,0,,,
88481.81,0,,,
90031.61,0,,,
91140.16,0,,,
92019.16,0,,,
92783.85,0,,,
93513.09,0,,,
95104.45,0,,,
96221.39,0,,,
97643.37,0,,,
99082.8,0,,,
100367.5,0,,,
102189.6,0,,,
103287.2,0,,,
104217,0,,,
105198.4,0,,,
106165,0,,,
107321.3,0,,,
109249,0,,,
109944.5,0,,,
110971.2,0,,,
112195,0,,,
83057.6,0,,,
88226.7,0,,,
